Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
ソ,93,ブラゾバン,0.56,15,0,0,1,2,.000,61,16.0,8,0,5,1,12,1,1,0.81,2.56
ソ,61,金　無英,2.35,9,0,0,0,0,.000,61,15.1,9,1,3,2,17,5,4,0.78,2.73
ソ,63,藤田　宗一,9.64,19,0,1,0,5,.000,45,9.1,10,1,5,3,8,10,10,1.61,5.37
ソ,40,藤岡　好明,9.72,5,1,0,0,0,1.000,42,8.1,10,1,5,2,8,9,9,1.80,5.28
ソ,53,柳川　洋平,1.29,8,0,0,0,0,.000,24,7.0,4,0,1,0,6,2,1,0.71,1.83
ソ,57,レルー,1.80,4,0,0,0,0,.000,20,5.0,6,0,1,0,1,1,1,1.40,3.32
ソ,13,高橋　秀聡,13.50,1,0,1,0,0,.000,17,3.1,6,1,1,0,3,5,5,2.10,6.12
ソ,38,神内　靖,16.20,2,0,0,0,0,.000,9,1.2,4,1,0,0,2,3,3,2.40,8.52
ソ,11,小椋　真介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,59,南　貴樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,39,久米　勇紀,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,69,バリオス,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,18,新垣　渚,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,56,星野　大地,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,33,有馬　翔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,20,巽　真悟,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,65,下沖　勇樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,26,川原　弘之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,64,高橋　徹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,91,陽　耀勲,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,48,甲藤　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,29,怜王,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,67,坂田　将人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,58,デレオン,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,11,ダルビッシュ　有,1.44,28,18,6,0,0,.750,885,232.0,156,5,36,6,276,42,37,0.83,1.56
日,38,武田　勝,2.46,25,11,12,0,0,.478,647,164.2,143,7,18,3,87,51,45,0.98,3.00
日,31,ケッペル,3.22,26,14,6,0,0,.700,695,162.0,162,10,56,12,66,66,58,1.35,4.35
日,10,ウルフ,3.60,26,12,11,0,0,.522,645,150.0,161,4,36,11,90,64,60,1.31,3.17
日,18,斎藤　佑樹,2.69,19,6,6,0,0,.500,472,107.0,122,5,35,5,62,41,32,1.47,3.66
日,15,榊原　諒,1.66,60,1,3,0,23,.250,233,59.2,39,1,16,3,36,12,11,0.92,2.99
日,43,増井　浩俊,1.84,56,0,4,0,34,.000,216,53.2,38,2,19,0,58,11,11,1.06,2.45
日,25,宮西　尚生,2.21,61,1,2,0,14,.333,218,53.0,38,3,14,8,56,15,13,0.98,2.87
日,21,武田　久,1.03,53,2,2,37,1,.500,191,52.1,32,0,9,1,28,6,6,0.78,2.39
日,48,谷元　圭介,2.47,47,1,2,0,5,.333,199,47.1,51,4,16,1,45,13,13,1.42,3.33
日,34,吉川　光夫,4.74,7,0,5,0,0,.000,175,38.0,45,4,20,1,25,20,20,1.71,4.75
日,13,石井　裕也,1.31,39,3,1,0,9,.750,138,34.1,27,1,11,0,22,6,5,1.11,3.18
日,65,多田野　数人,3.15,19,0,0,0,1,.000,139,34.1,35,4,6,3,17,12,12,1.19,4.43
日,20,糸数　敬作,4.50,5,2,1,0,0,.667,118,26.0,33,2,3,5,14,15,13,1.38,3.97
日,29,八木　智哉,4.20,3,1,1,0,0,.500,68,15.0,17,0,4,2,4,7,7,1.40,3.79
日,36,中村　勝,2.45,2,0,1,0,0,.000,47,11.0,10,1,4,0,7,3,3,1.27,4.12
日,16,乾　真大,7.88,5,0,0,0,0,.000,39,8.0,12,1,3,0,9,8,7,1.88,3.62
日,14,大塚　豊,8.59,3,0,1,0,0,.000,42,7.1,16,1,2,1,5,7,7,2.45,4.76
日,33,矢貫　俊之,1.80,1,0,1,0,0,.000,21,5.0,3,0,4,0,4,1,1,1.40,3.92
日,19,林　昌範,13.50,5,0,0,0,2,.000,22,4.0,10,0,3,0,2,6,6,3.25,4.37
日,42,木田　優夫,4.50,3,0,0,0,0,.000,18,4.0,4,0,2,0,3,2,2,1.50,3.12
日,32,根本　朋久,9.00,2,0,0,0,0,.000,9,2.0,2,0,2,0,1,2,2,2.00,5.12
日,12,オビスポ,54.00,2,0,0,0,0,.000,10,1.0,4,1,3,0,0,6,6,7.00,25.12
日,55,運天　ジョン・クレイトン,9.00,1,0,0,0,0,.000,5,1.0,2,1,0,0,0,1,1,2.00,16.12
日,35,榎下　陽大,9.00,1,0,0,0,0,.000,6,1.0,2,0,1,0,1,1,1,3.00,4.12
日,37,土屋　健二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,30,松家　卓弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,66,ダース　ローマシュ匡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,47,菊地　和正,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,17,宮本　賢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,49,加藤　武治,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,59,金森　敬之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,46,植村　祐介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,58,齊藤　勝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,17,成瀬　善久,3.27,26,10,12,0,0,.455,765,189.2,188,15,18,1,151,75,69,1.09,2.86
マ,19,唐川　侑己,2.41,24,12,6,0,0,.667,681,168.1,146,6,35,8,122,50,45,1.08,2.90
マ,31,渡辺　俊介,3.68,24,7,9,0,0,.438,566,132.0,139,11,39,6,43,58,54,1.35,4.57
マ,14,大谷　智久,3.38,34,3,9,0,5,.250,497,120.0,123,8,23,3,78,49,45,1.22,3.31
マ,15,上野　大樹,3.55,14,4,7,0,0,.364,349,83.2,82,3,19,4,36,36,33,1.21,3.51
マ,99,カルロス・ロサ,2.08,62,3,4,1,25,.429,297,73.2,62,2,19,3,48,17,17,1.10,3.07
マ,29,小野　晋吾,4.46,19,4,5,0,0,.444,321,72.2,81,6,22,1,31,38,36,1.42,4.29
マ,49,薮田　安彦,1.75,53,1,2,31,5,.333,217,56.2,38,4,13,0,57,11,11,0.90,2.66
マ,30,伊藤　義弘,2.29,50,1,1,0,15,.500,227,55.0,49,2,18,2,48,17,14,1.22,2.94
マ,69,マーフィー,3.98,10,2,5,0,0,.286,236,52.0,56,1,20,2,33,30,23,1.46,3.37
マ,12,吉見　祐治,3.72,24,1,3,0,1,.250,205,46.0,56,3,19,1,34,21,19,1.63,3.73
マ,41,小林　敦,5.80,9,1,5,0,0,.167,160,35.2,42,5,10,0,22,25,23,1.46,4.55
マ,38,中郷　大樹,3.81,24,0,1,0,0,.000,112,26.0,29,2,6,2,19,14,11,1.35,3.58
マ,44,ペン,3.46,4,2,2,0,0,.500,111,26.0,26,1,6,0,15,13,10,1.23,3.16
マ,21,内　竜也,2.19,21,1,1,0,10,.500,100,24.2,17,1,7,2,24,6,6,0.97,2.67
マ,46,川越　英隆,1.37,18,0,0,0,2,.000,77,19.2,17,0,2,0,15,4,3,0.97,1.90
マ,27,古谷　拓哉,5.68,21,1,0,0,3,1.000,91,19.0,25,0,9,1,14,16,12,1.79,3.23
マ,34,木村　雄太,3.38,13,0,1,0,1,.000,61,16.0,12,0,3,0,10,6,6,0.94,2.43
マ,56,山本　徹矢,5.63,11,0,0,0,0,.000,77,16.0,23,0,7,1,12,10,10,1.88,3.12
マ,28,山本　一徳,2.87,14,1,0,0,0,1.000,67,15.2,14,2,5,1,12,5,5,1.21,4.40
マ,43,光原　逸裕,7.82,3,0,3,0,0,.000,65,12.2,23,2,6,1,3,13,11,2.29,6.36
マ,60,阿部　和成,12.96,3,0,2,0,0,.000,50,8.1,17,1,7,2,3,12,12,2.88,7.20
マ,20,服部　泰卓,10.80,5,0,0,0,1,.000,8,1.2,4,0,0,0,1,2,2,2.40,1.92
マ,11,大嶺　祐太,33.75,1,0,1,0,0,.000,11,1.1,3,1,4,0,1,5,5,5.25,20.37
マ,54,藤谷　周平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,57,山室　公志郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,45,松本　幸大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,33,南　昌輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,42,香月　良仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,51,植松　優友,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,35,坪井　俊樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,48,秋親,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,0,荻野　忠寛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,37,林　啓介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,47,那須野　巧,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,13,橋本　健太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,16,マクローリー,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,18,涌井　秀章,2.93,26,9,12,0,0,.429,744,178.1,184,9,41,8,108,71,58,1.26,3.39
西,47,帆足　和幸,2.83,26,9,6,0,0,.600,691,168.2,172,10,34,8,102,59,53,1.22,3.41
西,13,西口　文也,2.57,22,11,7,0,0,.611,566,140.0,104,5,41,8,104,44,40,1.04,3.13
西,11,岸　孝之,3.80,21,8,9,0,0,.471,564,135.0,131,12,39,3,106,65,57,1.26,3.62
西,35,牧田　和久,2.61,55,5,7,22,1,.417,510,127.2,105,5,16,9,86,39,37,0.95,2.85
西,16,石井　一久,4.31,23,6,9,0,1,.400,507,117.0,122,7,32,10,94,61,56,1.32,3.37
西,23,ミンチェ,1.98,49,6,2,1,22,.750,259,68.1,48,2,10,4,40,17,15,0.85,2.90
西,19,平野　将光,4.50,23,1,6,0,1,.143,282,64.0,72,10,22,2,36,41,32,1.47,5.10
西,59,岡本　篤志,2.11,49,5,1,7,11,.833,226,55.1,41,1,27,3,40,15,13,1.23,3.54
西,17,菊池　雄星,4.14,10,4,1,0,0,.800,231,54.1,63,6,8,3,24,26,25,1.31,4.28
西,54,グラマン,4.26,29,2,1,1,5,.667,112,25.1,27,0,12,1,13,12,12,1.54,3.51
西,41,木村　文紀,2.88,21,1,0,0,1,1.000,106,25.0,27,2,6,3,17,11,8,1.32,3.88
西,37,坂元　弥太郎,2.45,16,0,0,0,1,.000,98,22.0,24,3,9,0,12,11,6,1.50,5.03
西,38,松永　浩典,1.29,26,1,0,0,1,1.000,85,21.0,17,1,3,3,11,7,3,0.95,3.55
西,26,星野　智樹,2.66,37,0,0,0,9,.000,88,20.1,21,0,9,0,20,7,6,1.48,2.48
西,34,長田　秀一郎,4.02,17,0,1,0,0,.000,80,15.2,23,1,8,2,16,7,7,1.98,3.63
西,45,藤田　太陽,5.87,14,0,2,0,0,.000,71,15.1,19,4,3,2,13,10,10,1.43,5.79
西,14,江草　仁貴,5.63,12,0,1,0,3,.000,41,8.0,7,0,9,0,6,8,5,2.00,4.62
西,28,藤原　良平,3.52,5,0,0,0,0,.000,35,7.2,8,0,2,4,5,3,3,1.30,4.16
西,20,野上　亮磨,10.38,4,0,1,0,0,.000,20,4.1,8,2,0,0,3,5,5,1.85,7.74
西,50,シコースキー,4.91,4,0,1,0,0,.000,17,3.2,4,1,2,0,3,2,2,1.64,5.03
西,25,岩崎　哲也,3.86,2,0,0,0,0,.000,12,2.1,5,0,1,1,0,1,1,2.57,5.69
西,48,武隈　祥太,0.00,2,0,0,0,0,.000,7,2.0,1,0,0,0,1,0,0,0.50,2.12
西,15,大石　達也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,40,山本　淳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,68,宮田　和希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,30,岡本　洋介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,12,岩尾　利弘,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,21,中崎　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,29,山崎　敏,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,14,小野寺　力,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,57,松下　建太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,69,前川　恭兵,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,62,朱　大衛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,66,田中　靖洋,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,18,田中　将大,1.27,27,19,5,0,0,.792,866,226.1,171,8,27,5,241,35,32,0.87,1.87
楽,11,塩見　貴洋,2.85,24,9,9,0,0,.500,638,154.2,144,14,34,2,113,53,49,1.15,3.53
楽,21,岩隈　久志,2.42,17,6,7,0,0,.462,471,119.0,106,6,19,5,90,34,32,1.05,2.87
楽,30,永井　怜,2.81,16,4,5,0,0,.444,420,102.2,92,10,26,3,77,39,32,1.15,3.73
楽,41,青山　浩二,2.79,51,3,4,2,23,.429,290,71.0,58,4,23,3,64,23,22,1.14,3.06
楽,57,小山　伸一郎,2.88,50,8,4,0,11,.667,280,68.2,53,5,22,3,51,27,22,1.09,3.63
楽,13,井坂　亮平,4.32,15,3,5,0,0,.375,297,66.2,80,5,16,6,25,35,32,1.44,4.34
楽,42,ヒメネス,3.69,13,1,7,0,0,.125,293,63.1,74,4,29,8,27,40,26,1.63,4.84
楽,28,片山　博視,3.43,59,2,3,0,23,.400,241,57.2,55,3,15,2,55,24,22,1.21,2.77
楽,17,ラズナー,2.04,34,3,4,17,1,.429,225,53.0,52,1,16,0,46,16,12,1.28,2.54
楽,45,川井　貴志,3.38,11,1,4,0,0,.200,227,50.2,57,4,14,4,29,22,19,1.40,4.07
楽,22,戸村　健次,3.92,8,0,3,0,0,.000,191,41.1,48,2,17,1,26,25,18,1.57,3.80
楽,20,長谷部　康平,2.55,7,1,0,0,0,1.000,140,35.1,26,0,13,0,20,11,10,1.10,3.09
楽,64,スパイアー,4.60,30,1,4,8,3,.200,123,29.1,29,3,7,3,27,16,15,1.23,3.53
楽,31,美馬　学,3.08,23,2,1,0,5,.667,102,26.1,19,1,4,1,13,9,9,0.87,3.20
楽,16,山村　宏樹,4.50,21,1,1,0,5,.500,92,22.0,20,1,7,2,15,11,11,1.23,3.57
楽,14,佐竹　健太,4.96,17,0,0,0,4,.000,71,16.1,19,2,2,2,15,10,9,1.29,3.61
楽,74,サンチェス,4.96,15,0,2,0,0,.000,77,16.1,21,1,7,2,19,9,9,1.71,3.06
楽,51,川岸　強,4.50,12,1,1,0,3,.500,72,16.0,21,3,6,0,6,8,8,1.69,5.93
楽,26,有銘　兼久,1.35,18,1,0,1,2,1.000,53,13.1,11,0,6,0,9,2,2,1.28,3.12
楽,40,土屋　朋弘,5.25,6,0,0,0,0,.000,52,12.0,10,1,7,1,7,7,7,1.42,5.04
楽,47,松崎　伸吾,0.00,3,0,0,0,0,.000,20,5.1,4,0,1,0,3,0,0,0.94,2.56
楽,59,菊池　保則,13.50,2,0,1,0,0,.000,25,3.1,5,1,8,1,3,6,5,3.90,13.32
楽,15,藤原　紘通,6.75,1,0,1,0,0,.000,15,2.2,4,0,4,0,1,2,2,3.00,6.87
楽,54,木谷　寿巳,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,58,辛島　航,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,43,寺田　龍平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,65,松本　輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,50,モリーヨ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,61,岡本　真或,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,24,高堀　和也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,34,鎌田　祐哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,62,栂野　雅史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,49,井上　雄介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,99,金　炳賢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,53,石田　隆司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,20,寺原　隼人,3.06,25,12,10,0,0,.545,705,170.1,162,4,43,3,112,67,58,1.20,2.92
オ,49,中山　慎也,2.94,28,8,9,1,0,.471,660,156.1,128,11,69,5,119,58,51,1.26,3.93
オ,19,金子　千尋,2.43,20,10,4,0,0,.714,613,155.1,126,9,38,2,123,45,42,1.06,3.02
オ,63,西　勇輝,3.03,25,10,7,1,0,.588,537,130.2,109,8,26,16,106,49,44,1.03,3.26
オ,42,フィガロ,3.42,24,8,6,0,0,.571,524,123.2,126,7,36,3,90,49,47,1.31,3.35
オ,16,平野　佳寿,1.94,72,6,2,2,43,.750,317,83.2,48,4,17,2,99,18,18,0.78,1.98
オ,12,木佐貫　洋,4.60,19,2,7,0,0,.222,322,72.1,86,5,22,2,60,42,37,1.49,3.31
オ,18,岸田　護,2.61,68,5,6,33,0,.455,289,69.0,66,5,15,1,74,23,20,1.17,2.48
オ,11,近藤　一樹,6.36,15,3,7,0,1,.300,289,63.2,76,6,27,4,53,48,45,1.62,4.14
オ,61,朴　贊浩,4.29,7,1,5,0,0,.167,181,42.0,44,3,12,3,21,21,20,1.33,4.05
オ,17,香月　良太,2.12,46,1,2,0,16,.333,141,34.0,31,0,6,3,15,9,8,1.09,3.03
オ,48,吉野　誠,1.19,50,0,0,0,12,.000,126,30.1,33,0,3,0,26,5,4,1.19,1.70
オ,50,マクレーン,4.50,7,3,3,0,0,.500,135,30.0,34,2,10,2,22,17,15,1.47,3.72
オ,35,比嘉　幹貴,7.15,23,0,0,0,3,.000,105,22.2,28,3,6,2,21,21,18,1.50,4.05
オ,40,高宮　和也,3.97,20,0,0,0,1,.000,96,22.2,22,0,6,4,21,10,10,1.24,2.59
オ,13,桑原　謙太朗,3.50,10,0,0,0,0,.000,78,18.0,16,3,8,3,18,7,7,1.33,5.12
オ,14,古川　秀一,1.69,12,0,0,0,1,.000,64,16.0,13,1,6,1,9,3,3,1.19,4.12
オ,39,鴨志田　貴司,1.76,18,0,0,0,1,.000,64,15.1,9,0,8,3,15,3,3,1.11,3.32
オ,43,阿南　徹,4.00,5,0,0,0,0,.000,36,9.0,8,1,1,0,8,4,4,1.00,3.12
オ,34,小林　雅英,13.50,6,0,0,0,0,.000,27,4.2,10,2,5,0,0,7,7,3.21,11.91
オ,64,西川　雅人,12.00,3,0,0,0,0,.000,18,3.0,7,0,2,1,4,4,4,3.00,3.45
オ,26,伊原　正樹,0.00,2,0,0,0,0,.000,14,2.2,4,0,1,1,1,0,0,1.88,4.62
オ,99,梶本　達哉,20.25,1,0,0,0,0,.000,9,1.1,3,0,2,0,1,3,3,3.75,6.12
オ,28,小松　聖,135.00,1,0,0,0,0,.000,6,0.1,5,1,0,0,0,5,5,15.00,42.12
オ,62,山崎　正貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,47,延江　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,46,小島　心二郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,15,加藤　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,21,甲斐　拓哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,25,長谷川　昌幸,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,60,前田　祐二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,29,小林　賢司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,57,山田　修義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,59,塚原　頌平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
