Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
ヤ,41,雄平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,52,川崎　宗則,.267,144,655,603,71,161,19,7,1,197,37,31,10,9,4,36,0,3,84,5,.327,.310
ソ,46,本多　雄一,.305,144,633,522,84,159,19,7,0,192,43,60,17,53,4,53,0,1,78,4,.368,.367
ソ,5,松田　宣浩,.282,144,582,525,77,148,31,7,25,268,83,27,9,3,3,41,3,10,128,11,.510,.344
ソ,24,内川　聖一,.338,114,463,429,48,145,21,3,12,208,74,4,0,0,7,25,1,2,48,3,.485,.371
ソ,30,長谷川　勇也,.293,125,455,392,51,115,23,1,4,152,34,13,1,6,2,47,3,8,87,2,.388,.379
ソ,9,小久保　裕紀,.269,98,372,342,31,92,21,0,10,143,48,0,1,0,2,22,0,6,72,7,.418,.323
ソ,6,多村　仁志,.241,100,356,323,28,78,16,0,4,106,36,1,1,0,1,29,0,3,66,11,.328,.309
ソ,42,カブレラ,.225,89,340,311,25,70,13,0,10,113,35,0,0,0,2,25,3,2,94,11,.363,.285
ソ,3,松中　信彦,.308,88,304,266,26,82,16,0,12,134,36,0,0,0,3,29,2,5,38,2,.504,.383
ソ,27,細川　亨,.201,97,264,219,16,44,7,1,1,56,20,1,0,34,2,7,0,2,55,1,.256,.230
ソ,37,福田　秀平,.252,97,244,218,30,55,7,3,1,71,22,22,2,16,1,4,0,5,48,1,.326,.281
ソ,49,オーティズ,.215,80,205,186,11,40,9,0,7,70,15,0,1,0,2,16,1,1,44,8,.376,.278
ソ,62,山崎　勝己,.189,86,168,148,6,28,7,0,0,35,13,0,0,14,1,5,0,0,45,4,.236,.214
ソ,36,明石　健志,.278,58,105,90,8,25,1,5,1,39,15,5,2,4,1,10,1,0,21,2,.433,.347
ソ,60,中村　晃,.167,33,52,48,6,8,1,0,0,9,2,4,0,4,0,0,0,0,11,0,.188,.167
ソ,70,田上　秀則,.216,14,38,37,2,8,2,0,1,13,4,0,0,0,0,1,0,0,18,0,.351,.237
ソ,23,城所　龍磨,.214,108,30,28,20,6,2,0,0,8,4,10,4,0,0,1,0,1,7,0,.286,.267
ソ,1,柴原　洋,.077,11,13,13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,.077,.077
ソ,43,江川　智晃,.111,11,10,9,1,1,0,0,1,4,1,0,0,0,0,1,0,0,8,0,.444,.200
ソ,32,森本　学,.200,15,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.200
ソ,44,柳田　悠岐,.000,6,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
ソ,12,高谷　裕亮,.667,12,3,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,.667,.667
ソ,2,今宮　健太,.000,18,1,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,.000,.000
ソ,4,清水　将海,.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
ソ,55,小斉　祐輔,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,35,堂上　隼人,.000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,31,中西　健太,.000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,68,豊福　晃司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,22,山下　斐紹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,0,仲澤　忠厚,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,10,中原　恵司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,45,李　杜軒,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,7,立岡　宗一郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,24,陽　岱鋼,.274,141,603,537,66,147,23,4,6,196,36,19,2,38,1,22,0,5,134,5,.365,.308
日,7,糸井　嘉男,.319,137,578,489,72,156,30,0,11,219,54,31,6,9,2,59,2,19,91,5,.448,.411
日,6,中田　翔,.237,143,572,527,49,125,32,2,18,215,91,4,0,0,8,31,2,6,133,12,.408,.283
日,5,小谷野　栄一,.237,129,525,473,43,112,21,1,5,150,47,1,1,6,7,35,1,4,90,17,.317,.291
日,41,稲葉　篤紀,.262,137,518,473,49,124,22,3,12,188,54,4,2,7,3,27,2,8,71,4,.397,.311
日,9,ホフパワー,.222,122,373,329,29,73,14,0,12,123,36,0,2,0,6,38,3,0,99,7,.374,.298
日,2,スケールズ,.261,80,317,287,34,75,11,0,9,113,30,2,0,0,1,25,0,4,103,3,.394,.328
日,8,金子　誠,.234,98,279,256,18,60,7,1,3,78,20,0,1,12,0,11,0,0,49,5,.305,.266
日,28,大野　奨太,.227,102,272,242,25,55,11,1,3,77,17,0,1,8,0,14,0,8,44,4,.318,.292
日,3,田中　賢介,.290,49,220,200,25,58,6,1,1,69,10,8,3,2,1,17,0,0,21,1,.345,.344
日,22,鶴岡　慎也,.238,76,202,185,12,44,9,1,1,58,15,1,2,12,1,3,0,1,24,2,.314,.253
日,45,今浪　隆博,.240,84,197,179,12,43,7,1,0,52,8,3,1,10,0,8,1,0,18,0,.291,.273
日,4,飯山　裕志,.183,99,194,169,9,31,0,2,0,35,7,3,2,22,1,2,0,0,35,0,.207,.192
日,23,二岡　智宏,.282,55,117,103,12,29,2,0,3,40,14,0,0,1,0,13,1,0,22,2,.388,.362
日,61,杉谷　拳士,.185,50,110,92,9,17,3,1,0,22,7,7,3,11,0,5,0,2,21,1,.239,.242
日,44,鵜久森　淳志,.246,42,64,61,3,15,3,0,2,24,6,0,1,0,1,2,0,0,17,1,.393,.266
日,39,加藤　政義,.263,21,39,38,1,10,1,0,0,11,2,0,0,0,0,0,0,1,8,1,.289,.282
日,62,今成　亮太,.115,22,28,26,0,3,0,0,0,3,1,0,0,1,1,0,0,0,9,0,.115,.111
日,51,村田　和哉,.318,52,23,22,10,7,0,0,0,7,1,4,2,1,0,0,0,0,6,0,.318,.318
日,52,佐藤　賢治,.143,8,7,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,.143,.143
日,63,渡部　龍一,.000,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
日,40,岩舘　学,.333,6,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.333,.333
日,50,市川　卓,.000,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,.333
日,57,関口　雄大,.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,56,中島　卓也,.000,8,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,.000,.000
日,27,中嶋　聡,.000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,53,尾崎　匡哉,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,60,荒張　裕司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,26,西川　遥輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,2,高橋　信二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,54,大平　成一,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,64,谷口　雄也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,67,松坂　健太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,68,浅沼　寿紀,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,66,岡田　幸文,.267,144,635,577,68,154,7,4,0,169,35,41,11,20,1,28,0,9,66,5,.293,.311
マ,6,井口　資仁,.265,140,597,509,52,135,23,3,9,191,73,1,1,0,7,72,4,9,96,11,.375,.362
マ,8,今江　敏晃,.269,134,543,499,53,134,30,1,8,190,51,2,1,10,6,20,0,8,48,13,.381,.304
マ,5,伊志嶺　翔大,.261,126,492,422,52,110,16,6,2,144,21,32,6,27,0,30,0,13,77,3,.341,.329
マ,9,福浦　和也,.223,116,405,358,22,80,13,0,3,102,43,0,0,1,6,37,3,3,72,11,.285,.297
マ,22,里崎　智也,.222,109,397,338,28,75,8,1,5,100,25,0,1,12,4,40,0,3,91,7,.296,.306
マ,25,カスティーヨ,.269,86,356,331,31,89,13,1,5,119,34,0,0,0,2,18,1,5,45,10,.360,.315
マ,1,清田　育宏,.244,78,262,238,16,58,21,0,3,88,25,2,1,3,3,15,0,3,63,2,.370,.293
マ,10,大松　尚逸,.213,64,200,183,10,39,6,0,2,51,16,0,0,0,2,13,0,2,44,5,.279,.270
マ,61,角中　勝也,.266,51,171,154,9,41,5,1,0,48,10,2,0,1,3,9,0,4,30,2,.312,.318
マ,32,根元　俊一,.228,68,167,149,11,34,3,0,2,43,11,0,1,5,0,12,0,1,38,2,.289,.290
マ,40,渡辺　正人,.171,54,120,105,10,18,3,1,1,26,10,0,0,6,0,5,0,4,30,0,.248,.237
マ,52,金　泰均,.250,31,119,104,7,26,5,0,1,34,14,0,0,0,1,12,0,2,23,4,.327,.336
マ,3,工藤　隆人,.200,53,112,100,7,20,3,1,0,25,5,3,1,5,0,4,0,3,21,0,.250,.252
マ,4,荻野　貴司,.264,23,103,91,14,24,4,0,0,28,10,14,1,3,1,7,0,1,6,1,.308,.320
マ,3,サブロー,.271,19,78,70,5,19,4,0,2,29,9,0,0,0,0,6,0,2,13,3,.414,.346
マ,67,的場　直樹,.186,27,74,70,2,13,1,0,0,14,3,0,0,2,0,1,0,1,24,1,.200,.208
マ,39,田中　雅彦,.209,30,72,67,5,14,4,0,0,18,2,0,0,2,0,3,0,0,16,1,.269,.243
マ,68,早坂　圭介,.224,22,65,58,7,13,0,1,0,15,3,3,0,4,0,3,0,0,15,2,.259,.262
マ,59,細谷　圭,.121,22,60,58,2,7,1,1,2,16,5,0,0,1,0,1,0,0,28,2,.276,.136
マ,00,高濱　卓也,.208,19,56,48,4,10,1,0,0,11,0,0,0,7,0,1,0,0,21,0,.229,.224
マ,23,塀内　久雄,.178,35,50,45,4,8,2,0,0,10,2,0,0,3,0,2,0,0,11,0,.222,.213
マ,55,神戸　拓光,.200,22,45,40,3,8,2,0,0,10,2,0,0,1,0,4,0,0,11,0,.250,.273
マ,65,南　竜介,.179,32,43,39,5,7,1,1,1,13,3,1,0,2,0,1,0,1,10,0,.333,.220
マ,62,金澤　岳,.071,21,29,28,0,2,0,0,0,2,2,0,0,0,1,0,0,0,11,0,.071,.069
マ,2,今岡　誠,.130,13,26,23,2,3,1,0,0,4,1,0,0,1,0,2,0,0,3,0,.174,.200
マ,36,高口　隆行,.045,38,24,22,2,1,0,0,0,1,0,0,0,1,0,1,0,0,6,0,.045,.087
マ,25,竹原　直隆,.250,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250
マ,58,青野　毅,.000,5,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.333
マ,70,定岡　卓摩,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,63,青松　敬鎔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,50,翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,53,江村　直也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,64,宮本　裕司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,24,小池　翔大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,1,栗山　巧,.307,144,653,557,87,171,30,2,3,214,60,6,2,9,6,73,0,8,90,17,.384,.391
西,3,中島　裕之,.297,144,633,566,82,168,27,1,16,245,100,21,2,0,11,44,0,12,93,11,.433,.354
西,60,中村　剛也,.269,144,622,525,97,141,30,0,48,315,116,4,1,0,6,79,2,12,134,15,.600,.373
西,52,フェルナンデス,.259,142,577,529,49,137,21,0,17,209,81,3,3,0,7,39,4,2,84,19,.395,.308
西,32,浅村　栄斗,.268,137,498,437,48,117,17,3,9,167,45,7,2,18,3,37,1,3,52,8,.382,.327
西,2,銀仁朗,.218,122,365,317,20,69,7,1,2,84,22,4,1,33,3,11,0,1,79,6,.265,.244
西,7,片岡　易之,.230,86,364,326,43,75,8,2,1,90,18,22,10,8,0,26,1,4,51,3,.276,.295
西,43,原　拓也,.241,104,348,270,40,65,11,1,0,78,12,0,0,51,2,22,0,3,43,5,.289,.303
西,55,秋山　翔吾,.232,110,313,284,35,66,9,6,1,90,21,8,5,8,0,15,0,6,63,1,.317,.285
西,31,坂田　遼,.233,71,214,202,20,47,10,1,2,65,11,0,0,0,2,8,0,2,42,3,.322,.266
西,8,平尾　博嗣,.211,56,86,76,3,16,4,0,1,23,19,0,0,0,2,7,2,1,19,0,.303,.279
西,0,大崎　雄太朗,.306,36,86,72,7,22,4,0,0,26,5,3,0,6,0,7,0,1,8,2,.361,.375
西,58,熊代　聖人,.250,81,77,64,6,16,1,0,0,17,8,2,0,4,2,6,0,1,20,0,.266,.315
西,49,上本　達之,.145,44,77,69,4,10,1,0,1,14,7,1,0,3,0,4,0,1,24,0,.203,.203
西,61,星　孝典,.242,40,73,66,6,16,2,1,0,20,2,1,0,3,0,2,0,2,14,3,.303,.286
西,51,大島　裕行,.194,26,70,62,0,12,1,0,0,13,3,0,0,2,0,6,0,0,11,1,.210,.265
西,42,ブラウン,.155,21,65,58,3,9,2,0,0,11,5,0,0,0,0,5,0,2,16,0,.190,.246
西,24,マルハーン,.281,22,63,57,2,16,1,0,1,20,8,0,0,0,1,3,0,2,21,1,.351,.333
西,10,佐藤　友亮,.120,42,57,50,4,6,1,0,1,10,1,0,0,4,0,2,0,1,10,1,.200,.170
西,44,高山　久,.196,19,49,46,2,9,2,0,0,11,2,0,0,0,0,2,0,1,17,0,.239,.245
西,6,後藤　武敏,.152,24,37,33,0,5,2,0,0,7,1,0,0,0,0,4,0,0,13,0,.212,.243
西,9,阿部　真宏,.167,24,30,24,1,4,0,0,0,4,1,0,0,2,0,4,0,0,5,1,.167,.286
西,5,石井　義人,.105,12,20,19,0,2,0,0,0,2,1,0,0,0,0,1,0,0,6,0,.105,.150
西,65,斉藤　彰吾,.250,36,9,8,10,2,0,0,0,2,1,6,2,0,0,1,0,0,2,0,.250,.333
西,33,星　秀和,.000,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,.000,.000
西,56,鬼崎　裕司,.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
西,00,林崎　遼,.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
西,39,岳野　竜也,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000
西,36,米野　智人,.000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
西,53,石川　貢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,63,荒川　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,67,梅田　尚通,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,4,美沢　将,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,46,Ｇ．Ｇ．佐藤,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,22,野田　浩輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,64,中田　祥多,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,56,黒瀬　春樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,32,松井　稼頭央,.260,139,572,538,51,140,34,2,9,205,48,15,3,4,3,26,0,1,94,8,.381,.294
楽,23,聖澤　諒,.288,144,559,496,57,143,19,1,2,170,42,52,16,21,3,31,0,8,109,5,.343,.338
楽,4,高須　洋介,.277,128,472,429,28,119,10,1,1,134,30,5,3,8,1,29,0,5,39,10,.312,.330
楽,37,嶋　基宏,.224,129,421,362,33,81,16,1,2,105,28,7,3,24,2,30,1,3,85,7,.290,.287
楽,7,山崎　武司,.229,102,402,362,26,83,15,1,11,133,48,0,1,0,8,28,0,4,89,10,.367,.286
楽,0,内村　賢介,.271,123,390,321,37,87,5,3,1,101,30,31,10,42,1,23,0,3,53,5,.315,.325
楽,46,鉄平,.228,91,332,294,25,67,6,2,1,80,17,5,8,9,5,17,0,7,42,1,.272,.282
楽,50,ガルシア,.261,88,316,287,27,75,11,0,8,110,34,1,1,0,5,22,0,2,79,7,.383,.313
楽,12,草野　大輔,.246,92,291,252,21,62,8,0,2,76,14,3,1,3,1,24,3,11,34,5,.302,.337
楽,00,中村　真人,.271,91,283,247,20,67,7,2,1,81,24,0,1,9,4,19,0,4,35,7,.328,.328
楽,25,横川　史学,.224,94,216,196,24,44,8,0,4,64,18,1,1,2,2,13,0,3,41,2,.327,.280
楽,63,牧田　明久,.268,76,215,194,18,52,15,0,2,73,21,2,2,4,4,8,0,5,27,8,.376,.308
楽,1,岩村　明憲,.183,77,197,175,9,32,6,0,0,38,9,0,0,3,1,17,0,1,41,6,.217,.258
楽,3,ルイーズ,.195,38,135,128,11,25,5,0,6,48,17,0,0,0,0,7,0,0,44,3,.375,.237
楽,8,中島　俊哉,.194,43,82,72,8,14,3,0,2,23,6,1,0,7,0,2,0,1,13,0,.319,.227
楽,48,伊志嶺　忠,.254,33,73,67,7,17,5,0,0,22,7,1,1,2,0,4,0,0,19,0,.328,.296
楽,67,銀次,.222,22,59,54,4,12,0,0,0,12,6,1,0,2,0,2,0,1,7,0,.222,.263
楽,35,大廣　翔治,.172,18,33,29,1,5,1,0,0,6,1,1,0,3,0,0,0,1,9,0,.207,.200
楽,68,枡田　慎太郎,.115,14,30,26,3,3,1,0,0,4,4,0,0,2,1,1,0,0,10,0,.154,.143
楽,66,西村　弥,.130,63,26,23,15,3,0,0,0,3,1,3,1,2,0,1,0,0,4,1,.130,.167
楽,9,阿部　俊人,.091,17,24,22,1,2,0,0,0,2,0,0,0,2,0,0,0,0,8,1,.091,.091
楽,44,中谷　仁,.091,11,23,22,1,2,0,0,1,5,2,0,0,1,0,0,0,0,9,0,.227,.091
楽,33,平石　洋介,.133,35,16,15,3,2,0,0,0,2,0,1,0,0,0,1,0,0,6,0,.133,.188
楽,39,井野　卓,.167,2,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.167,.167
楽,6,塩川　達也,.200,4,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,.200,.200
楽,98,丈武,.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
楽,56,中川　大志,.000,2,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.000,.000
楽,55,西田　哲朗,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
楽,27,河田　寿司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,38,楠城　祐介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,29,小関　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,60,勧野　甲輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,36,榎本　葵,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,52,山本　大明,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,9,坂口　智隆,.297,144,651,590,84,175,20,7,3,218,45,5,5,2,1,54,2,4,77,11,.369,.359
オ,1,後藤　光尊,.312,130,553,526,54,164,19,4,8,215,55,14,6,0,5,17,2,5,74,9,.409,.336
オ,55,Ｔ−岡田,.260,134,550,492,61,128,26,0,16,202,85,4,0,0,4,39,1,15,116,10,.411,.331
オ,52,バルディリス,.267,137,544,479,49,128,16,1,18,200,66,2,4,3,5,38,1,19,72,12,.418,.342
オ,10,大引　啓次,.244,127,501,405,36,99,15,2,1,121,34,3,3,42,1,52,0,1,66,3,.299,.331
オ,3,李　承ヨプ,.201,122,432,394,28,79,20,0,15,144,51,0,0,0,6,32,1,0,121,8,.365,.257
オ,4,赤田　将吾,.305,77,246,226,17,69,8,1,0,79,17,0,3,2,0,18,0,0,52,3,.350,.357
オ,33,田口　壮,.273,62,239,198,27,54,10,0,0,64,15,3,1,23,0,15,1,3,36,5,.323,.333
オ,54,伊藤　光,.156,66,188,160,15,25,7,0,2,38,11,3,2,14,1,11,0,2,57,0,.238,.218
オ,23,北川　博敏,.258,51,172,159,11,41,11,0,1,55,17,0,0,1,2,8,0,2,23,4,.346,.298
オ,44,鈴木　郁洋,.204,89,171,152,11,31,7,0,0,38,7,3,0,11,1,5,0,2,34,2,.250,.238
オ,5,ヘスマン,.192,48,142,130,9,25,6,0,6,49,14,0,0,0,0,11,0,1,46,2,.377,.261
オ,0,森山　周,.186,82,125,113,19,21,1,0,0,22,4,5,2,6,0,6,0,0,19,1,.195,.227
オ,58,梶本　勇介,.204,43,100,93,6,19,2,0,0,21,2,0,1,5,0,2,0,0,25,0,.226,.221
オ,31,荒金　久雄,.205,38,92,83,8,17,5,0,2,28,8,0,0,0,0,8,0,1,24,0,.337,.283
オ,66,由田　慎太郎,.205,32,92,78,8,16,3,0,1,22,4,1,0,5,1,7,0,1,12,1,.282,.276
オ,2,山崎　浩司,.247,48,85,77,6,19,1,0,1,23,10,3,1,1,1,5,0,1,10,3,.299,.298
オ,69,竹原　直隆,.205,29,85,78,3,16,0,0,1,19,7,0,0,0,2,5,0,0,16,2,.244,.247
オ,45,斉藤　俊雄,.243,35,81,70,5,17,1,0,0,18,2,0,0,5,0,3,0,3,30,0,.257,.303
オ,27,日高　剛,.068,26,50,44,1,3,1,0,0,4,2,0,0,0,0,5,0,1,12,1,.091,.180
オ,8,駿太,.100,30,47,40,4,4,1,0,0,5,1,0,1,6,0,1,0,0,13,0,.125,.122
オ,36,下山　真二,.333,14,32,27,3,9,3,0,0,12,0,0,0,3,0,1,0,1,9,3,.444,.379
オ,22,前田　大輔,.050,12,24,20,0,1,0,0,0,1,0,0,0,3,0,1,0,0,5,0,.050,.095
オ,6,金子　圭輔,.000,11,16,12,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0,.000,.077
オ,37,辻　俊哉,.182,8,16,11,0,2,1,0,0,3,0,0,0,4,0,1,0,0,4,2,.273,.250
オ,68,深江　真登,.333,29,13,12,7,4,0,0,0,4,0,1,0,1,0,0,0,0,5,0,.333,.333
オ,91,カラバイヨ,.091,4,12,11,1,1,0,0,0,1,0,0,0,0,0,1,0,0,6,0,.091,.167
オ,67,横山　徹也,.000,5,11,8,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,.000,.200
オ,00,坪井　智哉,.250,3,8,8,0,2,1,0,0,3,1,0,0,0,0,0,0,0,2,0,.375,.250
オ,53,野中　信吾,.000,12,3,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,.000,.000
オ,38,高島　毅,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,32,丹羽　将弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,30,三ツ俣　大樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
