Team,背番号,選手名,防御率,試合,勝利,敗北,セーブ,ホールド,勝率,打者,投球回,被安打,被本塁打,与四球,与死球,奪三振,失点,自責点,WHIP,DIPS
ソ,47,帆足　和幸,3.44,3,1,0,0,0,1.000,75,18.1,21,2,3,0,12,7,7,1.31,3.72
ソ,19,森福　允彦,5.82,32,0,2,0,14,.000,79,17.0,25,2,3,0,16,11,11,1.65,3.30
ソ,57,嘉弥真　新也,4.20,16,0,0,0,1,.000,63,15.0,14,2,5,1,14,7,7,1.27,4.19
ソ,25,巽　真悟,8.31,7,1,0,0,0,1.000,61,13.0,15,3,8,0,8,12,12,1.77,6.74
ソ,21,岩嵜　翔,6.75,8,1,0,0,2,1.000,46,10.2,11,3,4,0,5,8,8,1.41,6.96
ソ,54,柳瀬　明宏,2.79,8,1,1,0,2,.500,44,9.2,9,0,6,0,13,3,3,1.55,2.29
ソ,17,ウルフ,11.00,2,0,1,0,0,.000,47,9.0,18,1,4,0,3,11,11,2.44,5.23
ソ,39,島袋　洋奨,0.00,2,0,0,0,0,.000,9,2.0,1,0,2,0,2,0,0,1.50,4.12
ソ,34,山田　大樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,26,川原　弘之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,67,笠谷　俊介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,56,星野　大地,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,63,笠原　大芽,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,40,日高　亮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,66,松本　裕樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,61,金　無英,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,48,岡本　健,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,14,加治屋　蓮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,18,松坂　大輔,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,49,伊藤　祐介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,29,大場　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,11,大谷　翔平,2.24,22,15,5,0,0,.750,621,160.2,100,7,46,3,196,40,40,0.91,2.16
日,34,吉川　光夫,3.84,26,11,8,0,0,.579,684,159.1,151,16,57,11,93,72,68,1.31,4.54
日,15,メンドーサ,3.51,26,10,8,0,1,.556,626,148.2,134,8,62,8,85,63,58,1.32,4.07
日,16,有原　航平,4.79,18,8,6,0,0,.571,453,103.1,113,13,32,3,81,60,55,1.40,4.20
日,63,上沢　直之,4.18,13,5,6,0,0,.455,335,75.1,75,6,30,5,43,41,35,1.39,4.41
日,19,増井　浩俊,1.50,56,0,1,39,4,.000,238,60.0,44,1,19,0,71,11,10,1.05,1.92
日,43,白村　明弘,2.03,50,1,1,0,13,.500,233,57.2,42,6,19,3,66,16,13,1.06,3.33
日,48,谷元　圭介,3.18,61,4,2,0,20,.667,241,56.2,54,0,15,2,47,21,20,1.22,2.31
日,36,中村　勝,4.17,10,2,4,0,0,.333,218,49.2,41,5,33,3,26,23,23,1.49,5.56
日,17,浦野　博司,4.81,12,3,3,0,0,.500,195,43.0,51,5,19,0,33,26,23,1.63,4.42
日,18,斎藤　佑樹,5.74,12,1,3,0,0,.250,190,42.1,52,5,14,1,24,28,27,1.56,4.58
日,25,宮西　尚生,2.70,50,3,3,0,25,.500,163,40.0,29,4,11,1,30,19,12,1.00,3.75
日,38,武田　勝,5.84,9,3,2,0,0,.600,168,37.0,51,6,5,4,15,26,24,1.51,5.15
日,13,石井　裕也,2.06,51,0,1,0,7,.000,151,35.0,31,0,14,1,26,15,8,1.29,2.92
日,30,鍵谷　陽平,4.67,40,5,3,0,15,.625,159,34.2,45,3,12,1,32,23,18,1.64,3.52
日,20,クロッタ,6.59,30,2,2,0,7,.500,145,28.2,36,2,19,5,18,24,21,1.92,5.18
日,42,ガラテ,1.71,13,3,1,0,0,.750,116,26.1,20,0,17,4,19,9,5,1.41,3.96
日,57,屋宜　照悟,3.96,18,2,0,0,1,1.000,104,25.0,24,3,6,1,11,15,11,1.20,4.64
日,55,ライブリー,5.30,16,0,0,0,1,.000,89,18.2,19,0,15,1,22,14,11,1.82,3.33
日,33,矢貫　俊之,3.60,9,0,0,0,0,.000,60,15.0,15,1,4,0,11,6,6,1.27,3.32
日,28,新垣　勇人,6.55,3,1,2,0,0,.333,46,11.0,14,5,1,0,8,8,8,1.36,7.85
日,46,瀬川　隼郎,3.38,9,0,0,0,0,.000,47,10.2,11,0,5,0,9,4,4,1.50,2.84
日,32,乾　真大,3.24,6,0,0,0,0,.000,39,8.1,6,1,6,0,10,3,3,1.44,4.44
日,22,藤岡　好明,4.70,6,0,0,0,0,.000,35,7.2,11,1,2,0,2,4,4,1.70,5.08
日,39,高梨　裕稔,3.68,2,0,1,0,0,.000,31,7.1,5,1,3,1,7,5,3,1.09,4.62
日,33,須永　英輝,5.06,5,0,0,0,0,.000,24,5.1,7,2,1,0,2,4,3,1.50,7.81
日,40,金平　将至,0.00,4,0,0,0,0,.000,12,3.1,2,0,1,0,1,0,0,0.90,3.42
日,14,大塚　豊,3.00,2,0,0,0,0,.000,13,3.0,1,0,3,0,1,1,1,1.33,5.45
日,47,森内　壽春,0.00,2,0,0,0,0,.000,8,2.0,2,0,0,0,2,0,0,1.00,1.12
日,29,木佐貫　洋,0.00,1,0,0,0,0,.000,3,1.0,0,0,0,0,2,0,0,0.00,-0.88
日,45,増渕　竜義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,51,石川　直也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,53,立田　将太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,35,榎下　陽大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,59,河野　秀数,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,21,武田　久,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,58,齊藤　勝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,16,涌井　秀章,3.39,28,15,9,0,0,.625,786,188.2,178,11,57,8,117,79,71,1.25,3.67
マ,12,石川　歩,3.27,27,12,12,0,0,.500,751,178.2,191,15,34,5,126,68,65,1.26,3.46
マ,11,大嶺　祐太,3.17,24,8,7,0,0,.533,574,133.1,141,8,46,5,70,49,47,1.40,4.00
マ,38,イ・デウン,3.84,37,9,9,0,4,.500,536,119.2,121,11,63,3,106,63,51,1.54,4.15
マ,14,大谷　智久,2.39,56,3,1,0,32,.750,250,64.0,57,4,5,2,53,21,17,0.97,2.60
マ,19,唐川　侑己,6.32,12,5,4,0,0,.556,288,62.2,78,9,27,3,31,45,44,1.68,5.43
マ,49,チェン・グァンユウ,3.23,14,5,4,0,0,.556,259,61.1,61,4,23,2,47,24,22,1.37,3.66
マ,18,藤岡　貴裕,3.79,31,2,2,0,6,.500,234,54.2,51,4,20,4,52,25,23,1.30,3.38
マ,29,西野　勇士,1.83,54,1,2,34,4,.333,219,54.0,44,1,12,1,71,13,11,1.04,1.40
マ,52,益田　直也,3.91,51,3,2,0,11,.600,227,53.0,48,2,21,2,42,23,23,1.30,3.27
マ,27,古谷　拓哉,4.42,11,3,4,0,0,.429,235,53.0,50,7,28,3,39,27,26,1.47,5.12
マ,42,香月　良仁,2.92,40,1,1,1,2,.500,221,52.1,51,4,16,2,36,18,17,1.28,3.77
マ,28,松永　昂大,3.72,41,0,0,0,13,.000,123,29.0,24,3,13,4,24,13,12,1.28,4.57
マ,99,カルロス・ロサ,4.97,29,1,3,0,11,.250,126,29.0,33,4,11,0,21,16,16,1.52,4.60
マ,21,内　竜也,1.27,22,1,1,6,7,.500,88,21.1,18,0,8,2,21,5,3,1.22,2.56
マ,67,金森　敬之,5.66,16,1,0,0,1,1.000,95,20.2,29,4,6,1,17,13,13,1.69,5.01
マ,60,阿部　和成,4.50,14,1,1,0,0,.500,89,20.0,26,3,8,0,11,10,10,1.70,5.17
マ,34,木村　優太,7.79,5,1,3,0,0,.250,82,17.1,23,2,8,1,7,16,15,1.79,5.37
マ,43,黒沢　翔太,2.92,6,0,1,0,0,.000,53,12.1,15,1,2,0,4,6,4,1.38,4.01
マ,58,矢地　健人,4.50,10,0,0,0,1,.000,54,12.0,16,2,2,1,11,6,6,1.50,4.20
マ,51,植松　優友,7.88,2,0,2,0,0,.000,40,8.0,11,1,7,1,8,7,7,2.25,5.75
マ,30,伊藤　義弘,5.40,7,0,0,0,1,.000,33,6.2,8,1,1,4,1,4,4,1.35,7.02
マ,31,田中　英祐,13.50,2,0,1,0,0,.000,37,6.0,12,0,7,0,5,9,9,3.17,4.95
マ,64,二木　康太,1.80,1,0,0,0,0,.000,20,5.0,4,0,2,0,3,1,1,1.20,3.12
マ,15,上野　大樹,9.00,2,1,0,0,0,1.000,9,2.0,2,0,1,0,3,2,2,1.50,1.62
マ,46,岩下　大輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,33,南　昌輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,48,宮崎　敦次,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,13,中後　悠平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,36,川満　寛弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,41,小林　敦,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,20,服部　泰卓,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,55,ベク・チャスン,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,40,吉原　正平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,21,十亀　剣,3.55,26,11,7,0,0,.611,644,152.0,145,19,53,8,107,62,60,1.30,4.54
西,35,牧田　和久,3.66,34,9,11,3,0,.450,596,137.2,143,7,44,11,66,68,56,1.36,3.98
西,20,野上　亮磨,4.22,27,7,7,0,0,.500,565,134.1,127,15,46,4,77,68,63,1.29,4.54
西,16,菊池　雄星,2.84,23,9,10,0,0,.474,542,133.0,97,9,55,2,122,48,42,1.14,3.43
西,11,岸　孝之,3.02,16,5,6,0,0,.455,434,110.1,75,6,25,5,91,40,37,0.91,2.99
西,12,郭　俊麟,5.31,21,3,7,0,0,.300,377,79.2,97,10,37,7,49,55,47,1.68,5.14
西,14,増田　達至,3.04,72,2,4,3,40,.333,302,74.0,64,1,15,4,62,26,25,1.07,2.31
西,30,岡本　洋介,4.35,42,1,2,0,6,.333,284,68.1,62,12,20,6,43,34,33,1.20,5.24
西,43,高橋　朋己,2.92,62,2,3,22,14,.400,264,61.2,49,3,26,5,55,21,20,1.22,3.43
西,48,武隈　祥太,2.83,67,6,1,1,11,.857,255,57.1,55,1,36,1,36,18,18,1.59,3.92
西,47,ルブラン,4.23,8,2,5,0,0,.286,196,44.2,43,6,18,2,26,26,21,1.37,4.98
西,17,高橋　光成,3.07,8,5,2,0,0,.714,185,44.0,32,3,23,4,22,16,15,1.25,4.85
西,26,バスケス,3.63,34,3,1,0,9,.750,161,34.2,40,0,21,3,21,15,14,1.76,3.73
西,31,岩尾　利弘,6.52,21,1,0,0,3,1.000,140,29.0,34,0,18,3,29,22,21,1.79,3.29
西,66,田中　靖洋,1.35,18,1,1,1,0,.500,105,26.2,23,1,7,0,13,4,4,1.13,3.42
西,22,岡本　篤志,3.05,23,1,0,0,5,1.000,89,20.2,25,2,2,2,8,9,7,1.31,4.18
西,68,宮田　和希,5.21,18,1,0,0,0,1.000,91,19.0,19,3,15,0,15,11,11,1.79,5.96
西,28,藤原　良平,7.15,7,0,1,0,1,.000,52,11.1,10,1,8,1,7,9,9,1.59,5.41
西,29,小石　博孝,7.20,3,0,0,0,0,.000,23,5.0,5,2,0,2,5,6,4,1.00,7.52
西,34,佐野　泰雄,5.40,2,0,0,0,0,.000,26,5.0,6,1,5,0,4,4,3,2.20,7.12
西,13,西口　文也,9.00,2,0,1,0,0,.000,19,4.0,6,1,1,0,4,4,4,1.75,5.12
西,42,ミゲル・メヒア,14.73,4,0,0,0,0,.000,23,3.2,10,1,3,0,4,6,6,3.55,6.94
西,19,豊田　拓矢,0.00,3,0,0,0,0,.000,15,3.2,1,0,4,0,2,0,0,1.36,4.48
西,15,大石　達也,0.00,3,0,0,0,0,.000,13,3.1,3,0,1,0,3,0,0,1.20,2.22
西,50,福倉　健太郎,4.50,1,0,0,0,0,.000,10,2.0,1,0,4,0,2,1,1,2.50,7.12
西,57,松下　建太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,46,中崎　雄太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,23,平野　将光,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,38,玉村　祐典,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,71,誠,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,40,山口　嵩之,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,63,佐藤　勇,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,39,中郷　大樹,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,14,則本　昂大,2.91,28,10,11,0,0,.476,797,194.2,176,14,48,4,215,68,63,1.15,2.65
楽,22,戸村　健次,3.84,37,7,11,0,1,.389,572,131.1,152,7,40,4,78,68,56,1.46,3.63
楽,12,レイ,3.79,22,5,7,0,2,.417,461,107.0,107,14,31,7,76,50,45,1.29,4.47
楽,59,菊池　保則,3.76,18,4,5,0,0,.444,448,103.0,96,5,42,5,71,47,43,1.34,3.74
楽,11,塩見　貴洋,3.56,16,3,5,0,0,.375,392,96.0,87,14,15,3,78,42,38,1.06,3.95
楽,31,美馬　学,3.44,16,3,7,0,0,.300,380,86.1,102,9,21,1,62,45,33,1.42,3.77
楽,58,辛島　航,4.58,14,5,7,0,0,.417,332,76.2,74,7,29,0,56,41,39,1.34,3.94
楽,1,松井　裕樹,0.87,63,3,2,33,12,.600,284,72.1,37,3,28,2,103,7,7,0.90,2.06
楽,34,武藤　好貴,4.39,60,4,4,1,8,.500,316,69.2,83,5,29,5,38,35,34,1.61,4.43
楽,64,福山　博之,2.76,65,2,3,1,22,.400,248,58.2,62,2,21,1,29,21,18,1.41,3.60
楽,41,青山　浩二,2.81,61,4,5,0,31,.444,223,57.2,37,3,18,1,58,18,18,0.95,2.72
楽,49,クルーズ,3.12,52,1,3,1,20,.250,218,49.0,40,2,29,4,42,19,17,1.41,3.90
楽,50,入野　貴大,4.18,19,1,1,0,1,.500,127,28.0,32,5,13,0,24,16,13,1.61,5.01
楽,21,釜田　佳直,6.75,4,1,1,0,0,.500,96,20.0,28,4,9,0,12,16,15,1.85,5.87
楽,45,川井　貴志,6.00,5,0,2,0,0,.000,81,18.0,24,5,3,0,11,14,12,1.50,6.01
楽,16,森　雄大,5.29,3,0,2,0,0,.000,75,17.0,16,1,9,1,17,10,10,1.47,3.65
楽,54,横山　貴明,9.77,7,0,2,0,0,.000,81,15.2,27,3,9,1,6,17,17,2.30,6.57
楽,52,加藤　正志,4.73,9,0,0,0,0,.000,55,13.1,17,2,2,0,3,7,7,1.43,5.07
楽,38,西宮　悠介,8.49,13,1,1,0,1,.500,62,11.2,15,1,10,3,8,13,11,2.14,6.21
楽,26,金刃　憲人,4.50,19,2,2,0,6,.500,51,10.0,11,0,9,3,5,5,5,2.00,5.12
楽,13,濱矢　廣大,7.20,8,0,0,0,0,.000,57,10.0,19,2,9,0,14,10,8,2.80,5.62
楽,62,相沢　晋,9.82,5,0,1,0,0,.000,41,7.1,11,0,7,2,1,10,8,2.45,6.53
楽,20,安樂　智大,0.00,1,1,0,0,0,1.000,24,6.0,2,0,5,0,4,0,0,1.17,4.29
楽,98,藤江　均,6.75,2,0,0,0,0,.000,25,5.1,7,0,3,0,2,4,4,1.88,4.06
楽,15,小野　郁,14.40,4,0,0,0,0,.000,27,5.0,10,1,4,1,0,8,8,2.80,8.72
楽,47,大塚　尚仁,13.50,5,0,0,0,0,.000,21,4.0,7,1,2,0,2,6,6,2.25,6.87
楽,17,長谷部　康平,9.00,3,0,1,0,0,.000,24,4.0,6,0,6,0,3,5,4,3.00,6.12
楽,99,今野　龍太,10.80,2,0,0,0,0,.000,17,3.1,4,1,3,1,1,4,4,2.10,10.02
楽,53,相原　和友,0.00,2,0,0,0,0,.000,14,3.0,3,0,1,0,1,1,0,1.33,3.45
楽,44,斎藤　隆,7.71,3,0,0,0,0,.000,12,2.1,5,1,1,0,1,2,2,2.57,9.12
楽,30,永井　怜,0.00,1,0,0,0,1,.000,1,0.1,0,0,0,0,1,0,0,0.00,-2.88
楽,57,小山　伸一郎,NaN,1,0,0,0,0,.000,1,0.0,1,0,0,0,0,0,0,NaN,NaN
楽,97,ハウザー,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,60,古川　侑利,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,43,ミコライオ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,61,上園　啓史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,21,西　勇輝,2.38,24,10,6,0,0,.625,655,162.2,140,11,43,6,143,46,43,1.13,3.14
オ,26,東明　大貴,3.35,25,10,8,0,0,.556,663,161.1,148,16,41,5,118,61,60,1.17,3.76
オ,32,ディクソン,2.48,20,9,9,0,0,.500,538,130.2,119,3,44,1,88,39,36,1.25,3.08
オ,19,金子　千尋,3.19,16,7,6,0,1,.538,379,93.0,85,8,18,0,79,34,33,1.11,3.12
オ,11,松葉　貴大,4.28,18,3,6,0,0,.333,360,80.0,81,8,47,1,42,42,38,1.60,5.17
オ,27,バリントン,3.30,14,5,3,0,0,.625,305,73.2,60,3,24,8,46,30,27,1.14,3.70
オ,15,佐藤　達也,3.22,59,2,7,13,13,.222,249,58.2,50,3,23,2,77,23,21,1.24,2.39
オ,17,山崎　福也,4.53,17,3,6,0,0,.333,258,57.2,49,9,34,3,35,35,29,1.44,5.81
オ,18,岸田　護,2.56,50,4,3,0,15,.571,213,52.2,46,2,13,1,54,17,15,1.12,2.36
オ,49,白仁田　寛和,3.29,43,2,2,0,2,.500,221,52.0,52,1,23,0,27,20,19,1.44,3.60
オ,59,塚原　頌平,3.30,41,0,4,1,13,.000,192,43.2,36,5,24,6,25,18,16,1.37,5.52
オ,14,吉田　一将,5.27,14,1,5,0,1,.167,191,42.2,51,7,19,1,25,28,25,1.64,5.35
オ,91,マエストリ,3.19,28,0,2,1,1,.000,190,42.1,37,5,23,3,34,18,15,1.42,4.75
オ,65,近藤　一樹,6.05,10,1,4,0,0,.200,190,41.2,49,1,14,3,24,31,28,1.51,3.50
オ,47,海田　智行,2.61,48,2,2,0,8,.500,180,41.1,38,3,15,2,27,15,12,1.28,3.85
オ,16,平野　佳寿,4.06,33,0,3,12,10,.000,136,31.0,29,4,14,1,39,14,14,1.39,3.73
オ,60,前田　祐二,5.09,15,1,1,0,2,.500,88,17.2,24,2,12,1,13,11,10,2.04,5.16
オ,57,山田　修義,5.51,7,0,1,0,0,.000,79,16.1,17,1,13,1,12,11,10,1.84,5.02
オ,34,中山　慎也,6.75,8,0,0,0,0,.000,70,14.2,21,3,4,2,10,12,11,1.70,5.64
オ,28,小松　聖,2.51,12,0,0,1,1,.000,53,14.1,7,1,5,1,13,4,4,0.84,3.47
オ,36,高木　伴,7.45,7,0,0,0,0,.000,52,9.2,18,1,9,0,6,9,8,2.79,5.71
オ,20,馬原　孝浩,7.56,9,1,1,2,0,.500,43,8.1,14,3,4,0,2,7,7,2.16,8.76
オ,35,比嘉　幹貴,16.20,8,0,0,0,2,.000,34,5.0,16,1,2,1,5,9,9,3.60,4.92
オ,52,榊原　諒,9.00,7,0,1,0,0,.000,23,5.0,5,0,3,0,5,5,5,1.60,2.92
オ,67,古川　秀一,2.08,5,0,0,0,0,.000,16,4.1,4,0,0,0,3,1,1,0.92,1.74
オ,64,森本　将太,18.00,2,0,0,0,0,.000,15,2.0,4,2,4,1,2,4,4,4.00,21.62
オ,43,坂寄　晴一,27.00,1,0,0,0,0,.000,5,0.2,2,0,1,0,1,2,2,4.50,4.62
オ,68,鈴木　優,54.00,1,0,0,0,0,.000,3,0.1,2,0,0,0,0,2,2,6.00,3.12
オ,40,大山　暁史,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,29,井川　慶,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,69,柴田　健斗,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,48,齋藤　綱記,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,58,戸田　亮,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,12,佐野　皓大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
