Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
ヤ,32,新田　玄気,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,2,今宮　健太,.240,144,662,551,61,132,26,1,3,169,42,10,5,62,4,41,0,4,104,10,.307,.295
ソ,60,中村　晃,.308,143,638,571,75,176,22,4,4,218,61,10,2,3,2,59,2,3,61,4,.382,.375
ソ,10,李　大浩,.300,144,625,566,60,170,30,0,19,257,68,0,3,0,3,46,0,10,97,18,.454,.362
ソ,44,柳田　悠岐,.317,144,615,524,91,166,18,4,15,237,70,33,6,0,3,72,5,16,131,8,.452,.413
ソ,24,長谷川　勇也,.300,135,541,473,58,142,30,3,6,196,55,7,7,0,7,54,2,7,95,8,.414,.375
ソ,1,内川　聖一,.307,122,534,488,50,150,26,1,18,232,74,0,0,0,7,34,6,5,48,5,.475,.354
ソ,5,松田　宣浩,.301,101,423,392,54,118,20,3,18,198,56,12,6,1,4,24,0,2,80,13,.505,.341
ソ,46,本多　雄一,.291,94,398,344,51,100,12,6,0,124,21,23,6,16,3,33,2,2,47,10,.360,.353
ソ,27,細川　亨,.190,112,294,247,14,47,9,0,5,71,32,0,0,29,3,12,1,3,83,3,.287,.234
ソ,36,明石　健志,.252,93,273,250,38,63,10,4,1,84,21,17,4,7,1,13,1,2,54,4,.336,.293
ソ,6,吉村　裕基,.296,64,192,162,15,48,11,0,5,74,29,1,2,2,3,24,1,1,28,5,.457,.384
ソ,8,鶴岡　慎也,.216,98,190,162,12,35,4,3,0,45,25,0,2,17,4,7,0,0,23,5,.278,.243
ソ,4,金子　圭輔,.208,38,61,48,5,10,2,0,0,12,6,1,1,3,0,9,1,1,15,0,.250,.345
ソ,43,江川　智晃,.226,39,37,31,6,7,1,1,1,13,3,0,0,0,0,5,0,1,12,1,.419,.351
ソ,3,松中　信彦,.111,33,33,27,0,3,1,0,0,4,4,0,0,0,1,4,0,1,6,0,.148,.242
ソ,35,川島　慶三,.176,10,21,17,1,3,0,0,0,3,1,2,0,0,0,3,0,1,5,0,.176,.333
ソ,69,牧原　大成,.077,11,15,13,1,1,0,0,0,1,0,0,1,2,0,0,0,0,6,0,.077,.077
ソ,95,カニザレス,.308,8,14,13,1,4,3,0,0,7,2,0,0,0,1,0,0,0,1,1,.538,.286
ソ,23,城所　龍磨,.250,81,12,8,9,2,0,0,0,2,0,8,4,2,0,2,0,0,3,0,.250,.400
ソ,0,高田　知季,.300,12,12,10,3,3,2,0,0,5,2,0,0,1,0,1,0,0,4,0,.500,.364
ソ,45,李　杜軒,.111,5,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,.111,.111
ソ,12,高谷　裕亮,.000,20,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,32,塚田　正義,.000,4,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,.000,.000
ソ,68,猪本　健太郎,1.000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000
ソ,22,山下　斐紹,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,62,拓也,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
ソ,31,福田　秀平,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,65,白根　尚貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,51,上林　誠知,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,64,真砂　勇介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,26,西川　遥輝,.265,143,637,555,90,147,19,13,8,216,57,43,11,16,0,63,1,3,139,1,.389,.343
日,6,中田　翔,.269,144,602,531,64,143,18,0,27,242,100,0,0,0,7,58,3,6,89,12,.456,.344
日,1,陽　岱鋼,.293,125,540,471,77,138,18,1,25,233,85,20,6,9,3,45,0,12,108,10,.495,.367
日,7,大引　啓次,.245,132,512,432,44,106,16,3,5,143,47,21,6,26,2,51,0,1,98,11,.331,.325
日,9,中島　卓也,.259,126,461,382,55,99,9,3,0,114,32,28,9,35,1,43,0,0,92,4,.298,.333
日,46,ミランダ,.227,116,427,375,43,85,19,0,14,146,57,0,0,0,4,42,2,6,108,6,.389,.311
日,2,大野　奨太,.174,105,304,259,16,45,10,0,6,73,19,0,0,19,2,19,0,5,52,6,.282,.242
日,54,近藤　健介,.258,89,291,264,24,68,20,1,4,102,28,3,4,10,2,15,0,0,45,4,.386,.295
日,5,小谷野　栄一,.296,84,274,243,22,72,14,0,4,98,29,0,1,5,1,22,1,3,40,4,.403,.361
日,11,大谷　翔平,.274,87,234,212,32,58,17,1,10,107,31,1,0,0,1,21,0,0,48,4,.505,.338
日,64,谷口　雄也,.268,72,175,164,18,44,7,1,2,59,11,3,1,2,0,9,1,0,56,0,.360,.306
日,56,市川　友也,.263,71,166,137,14,36,4,0,2,46,9,0,0,19,1,6,0,3,22,0,.336,.306
日,61,杉谷　拳士,.203,87,146,123,21,25,4,2,2,39,9,11,1,11,0,8,0,4,19,1,.317,.274
日,52,佐藤　賢治,.196,44,114,107,12,21,4,1,3,36,9,0,1,3,0,4,0,0,38,2,.336,.225
日,49,石川　慎吾,.229,44,93,83,11,19,3,0,1,25,11,0,1,4,0,5,0,1,25,1,.301,.281
日,41,稲葉　篤紀,.234,44,89,77,6,18,3,0,3,30,12,0,0,0,0,10,0,2,13,3,.390,.337
日,51,村田　和哉,.207,42,63,58,13,12,0,1,0,14,1,2,4,3,0,2,0,0,19,1,.241,.233
日,4,飯山　裕志,.216,84,62,51,10,11,2,0,0,13,4,0,0,6,0,5,0,0,15,1,.255,.286
日,37,北　篤,.275,29,60,51,5,14,1,0,2,21,3,1,0,1,0,7,0,1,17,1,.412,.373
日,44,鵜久森　淳志,.200,24,44,40,1,8,0,1,0,10,1,0,0,0,0,4,0,0,9,0,.250,.273
日,31,岡　大海,.114,15,39,35,3,4,0,0,0,4,0,1,1,1,0,3,0,0,8,0,.114,.184
日,8,金子　誠,.143,17,23,21,4,3,0,0,0,3,2,0,1,0,1,1,0,0,7,0,.143,.174
日,42,アブレイユ,.211,6,22,19,2,4,0,0,1,7,1,0,0,0,0,3,0,0,7,0,.368,.318
日,10,赤田　将吾,.231,8,19,13,4,3,0,0,0,3,1,0,0,0,1,5,0,0,3,0,.231,.421
日,23,渡邉　諒,.200,2,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,.200,.333
日,68,石川　亮,.250,1,4,4,1,1,0,1,0,3,3,0,0,0,0,0,0,0,1,0,.750,.250
日,67,岸里　亮佑,.667,1,3,3,0,2,0,0,0,2,1,0,1,0,0,0,0,0,1,0,.667,.667
日,66,大嶋　匠,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
日,53,尾崎　匡哉,.000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,27,中嶋　聡,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,24,森本　龍弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,60,荒張　裕司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,45,今浪　隆博,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,50,宇佐美　塁大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,12,松本　剛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,7,鈴木　大地,.287,144,610,533,60,153,29,7,3,205,43,7,1,22,4,45,0,6,57,1,.385,.347
マ,61,角中　勝也,.277,133,544,451,62,125,22,5,8,181,57,9,1,7,4,76,0,6,66,4,.401,.385
マ,47,クルーズ,.238,126,478,453,38,108,32,1,16,190,61,1,2,0,5,18,1,2,47,13,.419,.268
マ,8,今江　敏晃,.270,120,478,445,48,120,23,3,10,179,54,1,1,4,1,23,0,5,43,13,.402,.312
マ,6,井口　資仁,.238,109,408,357,35,85,24,0,10,139,49,1,0,0,3,40,3,8,74,7,.389,.326
マ,65,加藤　翔平,.253,98,342,320,43,81,16,2,3,110,18,5,5,10,0,8,0,4,71,2,.344,.280
マ,66,岡田　幸文,.275,110,249,222,37,61,6,3,0,73,9,14,4,11,1,14,0,1,32,1,.329,.319
マ,3,サブロー,.248,81,249,218,18,54,13,0,4,79,25,0,2,0,3,27,0,1,60,6,.362,.329
マ,2,根元　俊一,.197,78,224,198,18,39,9,3,2,60,21,1,7,7,3,15,0,1,55,4,.303,.253
マ,56,ハフマン,.270,67,210,185,23,50,20,0,4,82,28,0,1,1,0,20,0,4,51,1,.443,.354
マ,49,デスパイネ,.311,45,182,161,26,50,13,1,12,101,33,0,0,0,3,16,1,2,36,6,.627,.374
マ,4,荻野　貴司,.261,40,155,142,26,37,10,2,3,60,12,15,1,5,0,8,0,0,14,1,.423,.300
マ,45,田村　龍弘,.156,50,148,128,5,20,4,1,0,26,10,0,0,9,0,10,0,1,27,2,.203,.223
マ,5,伊志嶺　翔大,.220,89,138,118,27,26,6,1,1,37,8,8,6,8,0,11,0,1,18,3,.314,.292
マ,24,吉田　裕太,.220,50,132,123,7,27,2,0,2,35,7,0,0,4,2,2,0,1,38,0,.285,.234
マ,9,福浦　和也,.283,43,106,92,4,26,2,0,0,28,15,0,0,0,0,12,1,2,14,1,.304,.377
マ,44,井上　晴哉,.211,36,104,95,9,20,4,0,2,30,7,0,0,0,1,6,0,2,23,1,.316,.269
マ,25,金澤　岳,.299,42,96,87,12,26,5,0,1,34,5,0,0,2,0,7,0,0,21,2,.391,.351
マ,32,ブラゼル,.276,35,91,76,8,21,5,0,4,38,14,0,0,0,0,14,1,1,18,2,.500,.396
マ,10,大松　尚逸,.183,36,90,82,7,15,7,0,2,28,9,0,0,0,0,7,0,1,12,2,.341,.256
マ,00,高濱　卓也,.232,36,78,69,12,16,1,3,0,23,7,0,1,3,0,6,0,0,11,1,.333,.293
マ,53,江村　直也,.208,44,61,53,5,11,1,0,0,12,1,0,0,5,0,3,0,0,12,1,.226,.250
マ,1,清田　育宏,.170,24,59,47,8,8,2,1,4,24,10,0,1,2,0,8,0,2,16,1,.511,.316
マ,39,川本　良平,.158,21,41,38,2,6,2,0,2,14,6,0,0,3,0,0,0,0,8,0,.368,.158
マ,22,里崎　智也,.243,17,41,37,3,9,2,0,0,11,4,0,0,0,0,3,0,1,6,1,.297,.317
マ,59,細谷　圭,.212,45,39,33,6,7,0,0,0,7,0,1,1,2,0,3,0,1,8,1,.212,.297
マ,50,大嶺　翔太,.208,16,26,24,3,5,0,0,2,11,3,0,1,0,1,1,0,0,6,0,.458,.231
マ,37,三木　亮,.176,18,20,17,0,3,0,0,0,3,0,0,0,2,0,1,0,0,5,2,.176,.222
マ,68,早坂　圭介,.167,13,6,6,4,1,0,0,1,4,2,1,0,0,0,0,0,0,0,0,.667,.167
マ,63,青松　敬鎔,.200,3,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.200,.200
マ,23,塀内　久雄,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,69,角　晃多,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,55,神戸　拓光,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,48,Ｇ．Ｇ．佐藤,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,57,小池　翔大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,1,栗山　巧,.288,144,642,532,64,153,34,4,3,204,61,3,2,2,9,96,2,3,100,9,.383,.394
西,55,秋山　翔吾,.259,131,561,475,64,123,24,6,4,171,47,3,3,11,2,70,2,3,98,4,.360,.356
西,32,浅村　栄斗,.273,118,501,440,52,120,19,1,14,183,55,3,5,0,8,47,2,6,100,8,.416,.345
西,60,中村　剛也,.257,111,466,382,68,98,19,1,34,221,90,0,0,0,3,79,0,2,124,13,.579,.384
西,99,メヒア,.290,106,450,396,56,115,11,1,34,230,73,2,1,0,3,45,1,6,156,4,.581,.369
西,8,渡辺　直人,.260,104,429,350,35,91,17,1,0,110,26,4,0,35,1,32,0,11,46,9,.314,.340
西,27,炭谷　銀仁朗,.202,125,423,381,31,77,13,1,7,113,36,0,2,20,3,17,0,2,74,10,.297,.238
西,51,木村　文紀,.215,100,330,284,34,61,13,2,10,108,27,16,8,21,2,20,0,3,112,3,.380,.272
西,2,金子　侑司,.247,91,272,243,32,60,10,3,2,82,16,21,6,12,1,14,0,2,48,2,.337,.292
西,7,脇谷　亮太,.263,96,233,205,21,54,11,0,2,71,20,4,1,10,1,15,0,2,45,1,.346,.318
西,0,森本　稀哲,.252,99,173,147,19,37,8,3,0,51,13,2,2,9,0,16,0,1,42,0,.347,.329
西,58,熊代　聖人,.217,46,140,115,10,25,4,1,0,31,6,1,1,6,0,19,0,0,29,1,.270,.328
西,6,ランサム,.212,38,138,118,8,25,8,0,2,39,12,0,1,1,0,18,1,1,49,1,.331,.321
西,65,斉藤　彰吾,.224,89,127,107,19,24,1,1,2,33,10,12,2,6,0,14,0,0,42,0,.308,.314
西,9,大崎　雄太朗,.248,51,113,101,6,25,3,0,1,31,10,1,1,5,1,5,0,1,14,3,.307,.287
西,59,永江　恭平,.182,65,100,88,6,16,7,0,0,23,3,0,1,7,0,5,0,0,31,2,.261,.226
西,4,鬼崎　裕司,.224,37,96,85,10,19,5,0,0,24,5,1,0,3,0,8,0,0,29,1,.282,.290
西,10,森　友哉,.275,41,92,80,14,22,6,0,6,46,15,0,0,0,0,12,0,0,22,1,.575,.370
西,45,林崎　遼,.263,17,44,38,5,10,2,0,0,12,1,0,1,2,0,4,0,0,6,1,.316,.333
西,37,岡田　雅利,.188,22,36,32,1,6,2,0,0,8,2,0,0,3,0,0,0,1,7,0,.250,.212
西,5,山崎　浩司,.242,22,35,33,4,8,0,0,1,11,3,0,0,2,0,0,0,0,5,2,.333,.242
西,33,山川　穂高,.100,14,34,30,3,3,0,0,2,9,3,0,0,0,0,4,0,0,10,0,.300,.206
西,49,上本　達之,.148,18,30,27,2,4,3,0,0,7,2,0,0,0,0,3,0,0,8,1,.259,.233
西,36,米野　智人,.211,12,21,19,1,4,0,0,0,4,5,0,0,0,2,0,0,0,4,1,.211,.190
西,72,アブレイユ,.250,7,17,16,4,4,0,1,0,6,4,1,0,0,0,1,0,0,6,2,.375,.294
西,25,星　孝典,.077,11,13,13,2,1,1,0,0,2,0,0,0,0,0,0,0,0,3,2,.154,.077
西,67,梅田　尚通,.182,4,12,11,2,2,0,0,1,5,4,0,1,0,0,1,0,0,3,0,.455,.250
西,53,石川　貢,.000,3,11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,.000,.091
西,52,武山　真吾,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
西,44,美沢　将,.000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
西,56,金子　一輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,64,中田　祥多,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,62,駒月　仁人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,31,坂田　遼,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,61,田代　将太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,78,藤澤　亨明,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,27,岡島　豪郎,.283,142,618,545,77,154,27,3,7,208,53,9,10,9,3,57,2,4,71,7,.382,.353
楽,25,ジョーンズ,.221,138,581,448,69,99,20,0,24,191,71,2,3,0,3,118,5,12,140,16,.426,.394
楽,6,藤田　一也,.269,144,579,517,46,139,15,2,2,164,36,3,5,41,2,16,0,3,55,12,.317,.294
楽,33,銀次,.327,117,509,459,59,150,26,0,4,188,70,1,4,1,4,43,0,2,45,10,.410,.384
楽,7,松井　稼頭央,.291,128,488,444,57,129,32,3,8,191,46,9,0,2,5,36,0,1,78,9,.430,.342
楽,37,嶋　基宏,.263,126,432,350,43,92,13,0,1,108,36,6,4,11,5,65,1,1,84,13,.309,.375
楽,55,西田　哲朗,.250,131,415,372,39,93,19,0,7,133,41,8,3,12,3,24,0,4,100,9,.358,.300
楽,32,枡田　慎太郎,.219,71,251,210,25,46,9,0,5,70,31,3,1,1,2,35,0,3,66,8,.333,.336
楽,35,島内　宏明,.242,66,243,215,26,52,7,3,2,71,18,6,1,7,2,19,0,0,22,5,.330,.301
楽,42,ボウカー,.248,65,230,214,18,53,12,1,7,88,22,3,0,0,2,11,0,3,55,9,.411,.291
楽,23,聖澤　諒,.264,66,209,182,20,48,7,2,1,62,17,5,4,2,1,20,0,4,46,2,.341,.348
楽,5,牧田　明久,.234,77,204,184,13,43,5,1,2,56,17,0,1,5,0,12,0,3,18,7,.304,.291
楽,4,後藤　光尊,.203,54,141,138,8,28,3,1,1,36,11,0,1,0,2,1,0,0,38,5,.261,.206
楽,29,小関　翔太,.152,53,111,99,6,15,5,0,0,20,5,0,0,11,0,0,0,1,31,1,.202,.160
楽,20,ユーキリス,.215,21,79,65,6,14,4,0,1,21,11,0,0,0,1,12,0,1,23,1,.323,.342
楽,67,岩崎　達郎,.185,56,63,54,8,10,2,1,0,14,7,0,1,3,0,5,0,1,12,1,.259,.267
楽,9,ラッツ,.314,15,58,51,11,16,3,0,5,34,18,1,0,0,1,4,0,2,7,2,.667,.379
楽,0,森山　周,.182,50,53,44,12,8,1,0,0,9,0,8,2,6,0,3,1,0,12,0,.205,.234
楽,43,小斉　祐輔,.172,17,32,29,1,5,2,0,1,10,4,0,1,0,0,3,0,0,8,0,.345,.250
楽,48,伊志嶺　忠,.091,14,25,22,0,2,0,0,0,2,0,0,1,1,0,2,0,0,6,0,.091,.167
楽,00,阿部　俊人,.250,26,24,20,2,5,0,0,0,5,2,0,0,4,0,0,0,0,4,1,.250,.250
楽,36,榎本　葵,.143,24,23,21,1,3,1,1,0,6,0,0,2,1,0,1,0,0,8,0,.286,.182
楽,3,エバンス,.111,5,18,18,0,2,0,0,0,2,1,0,0,0,0,0,0,0,7,0,.111,.111
楽,8,内田　靖人,.059,7,17,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,1,.059,.059
楽,66,西村　弥,.250,17,12,12,1,3,0,0,0,3,1,0,0,0,0,0,0,0,4,0,.250,.250
楽,52,中島　俊哉,.111,4,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.111,.111
楽,2,三好　匠,.286,3,7,7,1,2,2,0,0,4,0,0,0,0,0,0,0,0,3,0,.571,.286
楽,56,中川　大志,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
楽,65,小山　桂司,.000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
楽,39,下妻　貴寛,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
楽,50,島井　寛仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,51,柿澤　貴裕,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,63,北川　倫太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,68,仲澤　広基,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,3,安達　了一,.259,143,601,486,73,126,13,5,8,173,50,29,10,45,4,58,0,8,79,8,.356,.345
オ,4,ヘルマン,.250,141,595,532,62,133,28,1,7,184,52,30,16,2,3,54,1,4,95,17,.346,.322
オ,7,糸井　嘉男,.331,140,590,502,73,166,36,2,19,263,81,31,9,0,4,70,7,14,73,7,.524,.424
オ,42,ペーニャ,.255,140,572,502,68,128,20,0,32,244,90,2,0,0,1,59,6,10,124,15,.486,.344
オ,55,Ｔ−岡田,.269,130,533,472,67,127,28,0,24,227,75,4,4,5,2,37,4,17,107,10,.481,.343
オ,5,平野　恵一,.268,120,517,452,59,121,14,3,1,144,28,5,2,19,2,37,0,7,55,8,.319,.331
オ,22,伊藤　光,.257,137,429,358,37,92,16,1,3,119,48,0,2,39,3,24,1,5,80,2,.332,.310
オ,9,坂口　智隆,.235,122,382,323,33,76,5,5,2,97,40,3,2,10,0,47,0,2,45,4,.300,.336
オ,8,駿太,.280,127,277,246,30,69,11,3,5,101,30,5,3,12,0,17,1,2,55,3,.411,.332
オ,2,原　拓也,.248,120,185,161,12,40,8,1,2,56,15,0,0,9,1,14,0,0,27,4,.348,.307
オ,46,川端　崇義,.288,65,184,156,23,45,7,0,2,58,16,6,2,7,2,12,0,7,25,5,.372,.362
オ,0,鉄平,.227,50,102,88,7,20,6,1,1,31,6,1,2,3,0,10,0,1,20,1,.352,.313
オ,62,山崎　勝己,.108,60,79,65,3,7,1,0,0,8,4,0,0,11,0,2,0,1,20,0,.123,.147
オ,1,ベタンコート,.141,18,74,71,1,10,1,0,0,11,4,0,1,2,1,0,0,0,15,2,.155,.139
オ,39,バトラー,.231,21,66,52,5,12,2,0,2,20,6,0,0,0,1,9,0,4,19,1,.385,.379
オ,63,中村　一生,.246,62,64,57,13,14,5,0,0,19,4,5,2,2,1,4,0,0,11,0,.333,.290
オ,25,竹原　直隆,.282,21,43,39,3,11,3,0,1,17,4,0,0,0,1,3,0,0,5,1,.436,.326
オ,6,高橋　信二,.200,10,32,30,3,6,2,0,0,8,0,0,0,0,0,2,0,0,3,0,.267,.250
オ,33,縞田　拓弥,.125,36,29,24,4,3,1,0,1,7,1,2,0,2,0,3,0,0,11,1,.292,.222
オ,10,谷　佳知,.125,9,20,16,1,2,2,0,0,4,0,0,0,0,0,3,0,1,5,0,.250,.300
オ,66,山本　和作,.083,16,16,12,0,1,0,0,0,1,2,0,0,1,1,1,0,1,2,1,.083,.200
オ,54,堤　裕貴,.143,5,16,14,0,2,0,0,0,2,1,0,0,2,0,0,0,0,2,0,.143,.143
オ,56,武田　健吾,.125,5,10,8,1,1,1,0,0,2,1,0,0,1,0,1,0,0,3,0,.250,.222
オ,30,岩崎　恭平,.125,15,9,8,3,1,0,0,0,1,0,1,1,0,0,0,0,1,4,0,.125,.222
オ,24,宮崎　祐樹,.200,4,8,5,0,1,0,0,0,1,0,0,1,0,0,3,0,0,2,0,.200,.500
オ,23,伏見　寅威,.000,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.000,.000
オ,38,小島　脩平,.000,10,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,.000,.000
オ,30,三ツ俣　大樹,.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
オ,00,丸毛　謙一,.000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
オ,68,深江　真登,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,49,庄司　龍二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,99,西川　拓喜,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,45,齋藤　俊雄,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,37,若月　健矢,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,61,奥浪　鏡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,44,園部　聡,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,53,吉田　雄人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
