Team,背番号,選手名,打率,試合,打席数,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,敬遠,死球,三振,併殺打,長打率,出塁率
ヤ,59,水野　祐希,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,24,長谷川　勇也,.341,144,637,580,92,198,29,6,19,296,83,12,2,0,5,47,0,5,111,5,.510,.392
ソ,1,内川　聖一,.316,144,633,570,76,180,33,1,19,272,92,1,0,0,5,46,0,12,47,23,.477,.376
ソ,5,松田　宣浩,.279,144,626,584,86,163,26,5,20,259,90,13,7,2,7,27,1,6,124,11,.443,.314
ソ,2,今宮　健太,.253,143,600,491,57,124,23,4,5,170,43,10,3,62,3,35,1,9,94,7,.346,.312
ソ,60,中村　晃,.307,109,492,427,77,131,22,2,5,172,44,7,9,2,2,54,1,7,59,12,.403,.392
ソ,46,本多　雄一,.283,120,471,406,56,115,12,4,2,141,37,22,6,19,2,42,1,2,62,1,.347,.352
ソ,35,ラヘア,.230,111,389,348,38,80,19,1,16,149,57,2,1,0,2,39,0,0,121,7,.428,.306
ソ,44,柳田　悠岐,.295,104,337,298,48,88,19,2,11,144,41,10,1,0,0,32,0,7,96,3,.483,.377
ソ,27,細川　亨,.194,112,274,227,20,44,12,0,5,71,30,0,3,25,0,15,0,7,64,3,.313,.265
ソ,43,江川　智晃,.260,77,264,227,32,59,4,1,12,101,35,2,2,3,1,30,0,3,64,3,.445,.352
ソ,55,ペーニャ,.233,55,171,150,8,35,6,1,1,46,16,0,0,0,1,15,0,5,52,4,.307,.322
ソ,29,山崎　勝己,.252,91,168,139,14,35,8,1,1,48,20,0,0,12,3,10,1,4,30,0,.345,.314
ソ,6,吉村　裕基,.194,36,104,93,13,18,0,0,5,33,16,1,0,1,0,7,0,3,23,2,.355,.272
ソ,36,明石　健志,.228,33,89,79,8,18,1,1,1,24,7,2,2,4,0,6,0,0,16,1,.304,.282
ソ,45,李　杜軒,.295,43,72,61,9,18,1,0,3,28,10,0,1,1,0,10,0,0,20,2,.459,.394
ソ,4,金子　圭輔,.325,59,49,40,8,13,5,0,0,18,3,2,0,4,0,3,0,2,7,1,.450,.400
ソ,68,福元　淳史,.222,15,41,36,2,8,0,1,0,10,4,0,1,4,1,0,0,0,3,0,.278,.216
ソ,37,福田　秀平,.120,33,28,25,4,3,1,1,0,6,1,1,0,2,0,1,0,0,10,0,.240,.154
ソ,12,高谷　裕亮,.077,22,28,26,1,2,0,0,0,2,1,0,0,0,0,2,0,0,9,1,.077,.143
ソ,31,田上　秀則,.200,15,25,25,1,5,3,0,0,8,4,0,0,0,0,0,0,0,5,1,.320,.200
ソ,0,高田　知季,.118,11,19,17,4,2,1,0,0,3,0,1,0,1,0,1,0,0,3,0,.176,.167
ソ,22,山下　斐紹,.286,11,14,14,1,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,.286,.286
ソ,3,松中　信彦,.200,9,10,10,0,2,0,0,0,2,1,0,0,0,0,0,0,0,3,0,.200,.200
ソ,58,中西　健太,.125,6,9,8,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.125,.125
ソ,69,牧原　大成,.000,6,7,6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,.000,.000
ソ,23,城所　龍磨,.000,34,6,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,.000,.000
ソ,10,中原　恵司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,32,塚田　正義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,65,白根　尚貴,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ソ,64,真砂　勇介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,1,陽　岱鋼,.282,144,658,574,93,162,27,2,18,247,67,47,10,4,2,69,2,9,142,9,.430,.367
日,42,アブレイユ,.284,138,571,504,59,143,19,0,31,255,95,0,1,0,6,57,0,4,132,14,.506,.357
日,5,小谷野　栄一,.275,139,559,512,37,141,23,1,3,175,46,2,5,8,10,26,0,3,77,9,.342,.309
日,7,大引　啓次,.266,120,492,402,52,107,16,1,3,134,32,13,3,32,0,50,0,8,86,9,.333,.359
日,6,中田　翔,.305,108,459,407,67,124,14,1,28,224,73,1,2,0,1,45,4,6,77,11,.550,.381
日,26,西川　遥輝,.278,85,332,281,35,78,18,1,2,104,26,22,2,14,1,31,0,5,69,5,.370,.358
日,41,稲葉　篤紀,.203,91,285,261,25,53,16,0,3,78,24,0,0,1,1,21,0,1,48,6,.299,.264
日,22,鶴岡　慎也,.295,114,276,244,22,72,9,0,2,87,26,1,1,13,1,16,0,2,28,7,.357,.342
日,56,中島　卓也,.238,127,272,223,24,53,5,0,0,58,8,23,2,26,1,21,0,1,47,2,.260,.305
日,2,大野　奨太,.259,87,244,201,20,52,13,0,3,74,19,0,0,15,0,25,2,3,35,3,.368,.349
日,11,大谷　翔平,.238,77,204,189,14,45,15,1,3,71,20,4,1,0,2,12,0,1,64,3,.376,.284
日,61,杉谷　拳士,.199,55,165,141,11,28,5,1,0,35,8,0,1,11,0,12,0,1,24,2,.248,.266
日,9,ホフパワー,.186,69,163,145,13,27,3,0,5,45,15,0,0,0,0,16,1,2,53,2,.310,.276
日,10,赤田　将吾,.273,57,160,143,16,39,6,0,2,51,12,1,2,1,1,15,0,0,36,1,.357,.340
日,45,今浪　隆博,.242,91,150,128,11,31,4,0,0,35,14,0,1,6,3,13,0,0,11,1,.273,.306
日,52,佐藤　賢治,.242,38,108,91,9,22,3,1,2,33,15,1,1,4,0,12,0,1,28,2,.363,.337
日,54,近藤　健介,.152,32,80,66,7,10,0,0,0,10,2,2,0,2,1,11,0,0,14,4,.152,.269
日,8,金子　誠,.200,32,56,50,3,10,0,0,0,10,1,0,0,4,0,1,0,1,18,1,.200,.231
日,44,鵜久森　淳志,.140,22,51,50,2,7,1,0,0,8,1,0,0,0,0,1,0,0,10,0,.160,.157
日,23,二岡　智宏,.071,36,45,42,0,3,1,0,0,4,6,0,0,0,1,2,0,0,16,1,.095,.111
日,64,谷口　雄也,.108,14,43,37,3,4,1,0,0,5,0,0,0,2,0,4,0,0,11,0,.135,.195
日,4,飯山　裕志,.154,56,29,26,6,4,1,0,0,5,1,0,0,1,1,1,0,0,9,0,.192,.179
日,51,村田　和哉,.333,24,29,24,2,8,0,0,0,8,0,3,1,2,0,3,0,0,4,0,.333,.407
日,53,尾崎　匡哉,.200,4,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,.200,.200
日,49,石川　慎吾,.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
日,12,松本　剛,.000,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,.000
日,68,浅沼　寿紀,.500,6,4,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,.500,.500
日,27,中嶋　聡,.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000
日,60,荒張　裕司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,37,北　篤,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,66,大嶋　匠,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,24,森本　龍弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,50,宇佐美　塁大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,40,岩舘　学,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
日,39,加藤　政義,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,6,井口　資仁,.297,135,566,485,68,144,31,2,23,248,83,4,3,0,4,67,2,10,81,13,.511,.390
マ,2,根元　俊一,.262,123,559,485,72,127,20,0,8,171,45,9,1,14,3,52,0,5,85,7,.353,.338
マ,35,鈴木　大地,.264,144,551,481,54,127,20,11,5,184,50,2,4,14,6,38,2,12,66,8,.383,.330
マ,8,今江　敏晃,.325,132,551,508,44,165,26,0,10,221,74,5,2,2,11,26,2,4,45,12,.435,.355
マ,61,角中　勝也,.288,125,525,462,65,133,26,6,5,186,43,10,6,6,3,50,1,4,63,3,.403,.360
マ,4,荻野　貴司,.275,102,397,335,52,92,14,3,4,124,28,26,3,17,3,32,0,9,26,4,.370,.351
マ,66,岡田　幸文,.259,134,355,313,39,81,4,4,0,93,18,19,3,16,3,18,0,5,26,7,.297,.307
マ,1,清田　育宏,.255,68,223,184,23,47,9,2,3,69,18,3,2,6,2,29,0,2,51,5,.375,.359
マ,3,サブロー,.245,73,216,184,17,45,9,0,5,69,24,0,1,1,4,27,0,0,42,6,.375,.335
マ,32,ブラゼル,.265,62,201,185,20,49,6,0,11,88,33,0,0,0,4,10,1,2,45,6,.476,.303
マ,9,福浦　和也,.229,78,169,140,5,32,5,1,0,39,17,0,0,0,2,26,1,1,30,4,.279,.349
マ,5,伊志嶺　翔大,.234,102,161,137,28,32,2,0,3,43,11,8,5,6,0,16,1,2,27,4,.314,.323
マ,22,里崎　智也,.224,48,157,134,13,30,4,0,3,43,17,0,0,3,4,11,1,5,35,5,.321,.299
マ,53,江村　直也,.171,64,134,117,6,20,2,0,0,22,7,0,1,12,1,4,0,0,34,7,.188,.197
マ,62,金澤　岳,.198,56,128,106,8,21,4,0,0,25,7,1,0,9,1,10,0,2,26,0,.236,.277
マ,59,細谷　圭,.216,84,116,102,18,22,2,0,2,30,8,1,0,3,1,10,0,0,29,2,.294,.283
マ,39,川本　良平,.187,47,103,91,5,17,2,0,0,19,5,1,0,6,0,6,0,0,25,1,.209,.237
マ,64,ホワイトセル,.200,24,83,70,8,14,4,0,4,30,14,0,0,0,2,10,0,1,19,4,.429,.301
マ,10,大松　尚逸,.260,35,82,77,6,20,5,0,0,25,8,0,0,0,0,3,0,2,16,1,.325,.305
マ,48,Ｇ．Ｇ．佐藤,.255,30,54,51,6,13,5,0,2,24,9,0,1,0,0,3,0,0,15,3,.471,.296
マ,23,塀内　久雄,.188,36,36,32,4,6,2,0,0,8,2,0,0,2,0,2,0,0,9,1,.250,.235
マ,65,加藤　翔平,.154,23,28,26,2,4,0,0,1,7,1,0,1,2,0,0,0,0,8,0,.269,.154
マ,68,早坂　圭介,.136,21,25,22,4,3,1,0,1,7,1,2,2,2,0,1,0,0,4,0,.318,.174
マ,63,青松　敬鎔,.313,9,17,16,2,5,2,0,0,7,3,0,0,0,0,0,0,1,4,1,.438,.353
マ,55,神戸　拓光,.200,12,15,15,2,3,1,0,1,7,5,0,0,0,0,0,0,0,6,1,.467,.200
マ,00,高濱　卓也,.214,6,14,14,1,3,0,0,0,3,0,0,0,0,0,0,0,0,2,1,.214,.214
マ,45,田村　龍弘,.286,7,7,7,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,.286,.286
マ,69,角　晃多,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,50,翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,58,青野　毅,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,25,工藤　隆人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
マ,24,小池　翔大,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,1,栗山　巧,.279,144,637,527,77,147,29,3,12,218,73,6,3,1,4,99,2,6,96,8,.414,.396
西,55,秋山　翔吾,.270,144,634,564,89,152,25,7,13,230,58,13,6,12,2,49,1,7,89,8,.408,.334
西,6,ヘルマン,.319,144,623,518,74,165,22,3,4,205,55,40,20,8,5,85,0,7,87,20,.396,.418
西,32,浅村　栄斗,.317,144,620,543,85,172,38,5,27,301,110,14,8,7,4,61,3,5,88,9,.554,.388
西,27,炭谷　銀仁朗,.215,141,468,413,28,89,16,0,5,120,43,1,2,19,2,30,2,4,62,14,.291,.274
西,2,金子　侑司,.223,94,311,278,30,62,3,5,2,81,23,12,6,12,0,18,0,3,56,5,.291,.278
西,56,鬼崎　裕司,.266,105,301,271,29,72,7,3,2,91,24,6,2,13,2,12,0,3,73,4,.336,.302
西,7,片岡　治大,.290,72,300,259,41,75,5,0,4,92,28,9,1,15,0,24,0,2,35,4,.355,.354
西,19,スピリー,.234,70,246,214,20,50,5,1,3,66,25,1,0,0,4,24,0,4,50,6,.308,.317
西,9,大崎　雄太朗,.250,84,208,184,14,46,6,0,1,55,13,0,0,5,3,11,0,5,29,5,.299,.305
西,31,坂田　遼,.289,53,195,180,17,52,11,0,6,81,34,1,2,0,1,13,1,1,39,7,.450,.338
西,8,渡辺　直人,.201,56,177,139,9,28,3,1,0,33,4,3,2,23,1,9,0,5,19,6,.237,.273
西,60,中村　剛也,.208,26,114,96,8,20,2,0,4,34,15,0,0,0,2,16,3,0,38,1,.354,.316
西,8,オーティズ,.210,29,111,100,6,21,5,0,0,26,9,0,0,0,1,7,0,3,24,3,.260,.279
西,58,熊代　聖人,.239,104,99,92,11,22,2,0,0,24,6,4,2,1,0,6,0,0,25,0,.261,.286
西,59,永江　恭平,.141,99,92,78,8,11,1,2,1,19,3,1,0,8,0,6,0,0,34,0,.244,.202
西,5,山崎　浩司,.155,45,64,58,4,9,3,0,0,12,5,0,0,4,0,2,0,0,8,2,.207,.183
西,49,上本　達之,.151,42,57,53,3,8,1,0,1,12,2,0,0,0,0,4,0,0,19,1,.226,.211
西,45,林崎　遼,.152,31,36,33,4,5,0,0,0,5,1,0,0,1,0,2,0,0,12,0,.152,.200
西,10,カーター,.133,14,34,30,0,4,0,0,0,4,3,0,0,0,1,3,0,0,11,2,.133,.206
西,25,星　孝典,.179,40,29,28,0,5,0,0,0,5,1,1,0,0,0,0,0,1,6,0,.179,.207
西,53,石川　貢,.130,16,25,23,5,3,0,0,0,3,1,1,0,1,0,1,0,0,6,0,.130,.167
西,52,武山　真吾,.067,19,16,15,2,1,0,0,0,1,2,0,0,0,0,0,0,1,6,0,.067,.125
西,51,木村　文紀,.214,11,16,14,1,3,1,1,1,9,1,0,0,1,0,1,0,0,8,0,.643,.267
西,4,美沢　将,.083,5,14,12,1,1,0,0,0,1,1,0,0,0,0,1,0,1,6,0,.083,.214
西,33,星　秀和,.000,12,13,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,.000,.154
西,42,嶋　重宣,.143,9,8,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,.143,.250
西,36,米野　智人,.000,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,.000
西,65,斉藤　彰吾,.000,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,.000,.500
西,61,田代　将太郎,1.000,8,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000
西,64,中田　祥多,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,44,高山　久,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,67,梅田　尚通,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,62,駒月　仁人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
西,39,岳野　竜也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,25,ジョーンズ,.243,143,604,478,81,116,21,1,26,217,94,4,3,0,6,105,1,15,164,15,.454,.391
楽,3,マギー,.292,144,590,513,78,150,30,0,28,264,93,2,3,0,5,70,3,2,119,12,.515,.376
楽,6,藤田　一也,.275,128,536,466,48,128,17,2,1,152,48,3,3,33,4,21,0,12,43,7,.326,.320
楽,33,銀次,.317,131,525,482,63,153,24,3,4,195,54,3,3,1,4,36,2,2,44,14,.405,.365
楽,37,嶋　基宏,.257,134,507,447,44,115,13,1,4,142,48,3,3,16,3,39,2,2,92,14,.318,.318
楽,7,松井　稼頭央,.248,125,497,448,55,111,26,2,11,174,58,1,1,2,4,40,2,3,85,4,.388,.311
楽,23,聖澤　諒,.284,120,491,433,51,123,17,4,2,154,40,21,8,9,0,44,0,5,100,3,.356,.357
楽,35,島内　宏明,.284,97,329,299,36,85,6,4,6,117,38,6,4,4,5,21,0,0,44,6,.391,.326
楽,32,枡田　慎太郎,.272,86,311,268,32,73,17,0,8,114,47,1,0,1,6,33,1,3,81,2,.425,.352
楽,27,岡島　豪郎,.323,79,264,226,40,73,9,1,1,87,13,3,3,7,0,27,1,4,31,6,.385,.405
楽,46,鉄平,.240,54,168,146,24,35,7,1,1,47,10,2,2,7,0,15,1,0,22,5,.322,.311
楽,67,岩崎　達郎,.218,74,112,101,17,22,5,0,0,27,12,0,2,5,1,5,0,0,18,3,.267,.252
楽,0,森山　周,.272,89,95,81,20,22,0,0,0,22,9,11,2,5,0,8,0,1,10,0,.272,.344
楽,8,中島　俊哉,.232,45,90,82,7,19,4,0,1,26,3,0,0,2,0,6,0,0,8,3,.317,.284
楽,5,牧田　明久,.222,27,90,81,15,18,3,1,2,29,7,0,0,1,0,7,0,1,6,1,.358,.292
楽,4,高須　洋介,.160,21,55,50,3,8,1,0,0,9,3,0,0,2,1,2,0,0,6,2,.180,.189
楽,55,西田　哲朗,.167,26,52,48,3,8,1,0,0,9,2,1,0,2,0,2,0,0,14,0,.188,.200
楽,43,小斉　祐輔,.239,22,47,46,3,11,3,0,1,17,3,0,0,0,0,1,0,0,7,0,.370,.255
楽,9,阿部　俊人,.211,22,46,38,4,8,2,0,0,10,1,1,1,6,0,2,0,0,7,1,.263,.250
楽,48,伊志嶺　忠,.125,19,35,32,2,4,0,0,1,7,6,0,0,1,2,0,0,0,8,0,.219,.118
楽,36,榎本　葵,.091,13,11,11,1,1,1,0,0,2,2,0,0,0,0,0,0,0,5,0,.182,.091
楽,68,仲澤　広基,.250,14,8,8,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,.250,.250
楽,65,小山　桂司,.167,5,8,6,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,.167,.375
楽,2,三好　匠,.000,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
楽,56,中川　大志,.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,.000
楽,62,定岡　卓摩,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,50,島井　寛仁,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,66,西村　弥,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,98,川口　隼人,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,39,下妻　貴寛,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,60,勧野　甲輝,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,51,柿澤　貴裕,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,29,小関　翔太,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,63,北川　倫太郎,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,99,河田　寿司,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
楽,52,山本　大明,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,7,糸井　嘉男,.300,141,601,524,75,157,33,2,17,245,61,33,9,0,3,66,1,8,93,6,.468,.384
オ,10,李　大浩,.303,141,593,521,60,158,27,0,24,257,91,0,0,0,2,64,4,6,80,20,.493,.384
オ,52,バルディリス,.289,142,585,512,60,148,25,1,17,226,91,1,0,0,4,54,3,15,67,17,.441,.371
オ,22,伊藤　光,.285,137,475,410,36,117,20,2,3,150,40,4,0,35,3,24,0,3,84,10,.366,.327
オ,3,安達　了一,.235,131,470,395,52,93,13,2,5,125,30,16,5,38,1,27,1,9,80,4,.316,.299
オ,9,坂口　智隆,.230,97,440,383,47,88,13,5,3,120,24,2,2,10,2,44,0,1,48,4,.313,.309
オ,1,後藤　光尊,.243,69,271,255,17,62,9,0,3,80,16,1,4,1,1,11,1,3,41,7,.314,.281
オ,46,川端　崇義,.244,74,257,217,28,53,12,0,1,68,16,7,1,16,1,18,0,5,34,2,.313,.315
オ,5,平野　恵一,.313,56,238,217,19,68,10,1,0,80,14,1,1,5,0,15,0,1,26,3,.369,.361
オ,8,駿太,.199,117,221,201,24,40,8,0,3,57,12,4,1,6,1,13,0,0,38,0,.284,.247
オ,55,Ｔ−岡田,.222,58,207,189,17,42,10,1,4,66,18,2,1,0,2,15,1,1,42,6,.349,.280
オ,66,山本　和作,.226,96,176,159,13,36,3,1,4,53,15,3,0,4,2,9,0,2,48,4,.333,.273
オ,2,原　拓也,.253,67,174,154,11,39,4,1,0,45,8,0,1,5,0,15,0,0,29,6,.292,.320
オ,24,宮崎　祐樹,.223,53,146,121,11,27,3,0,1,33,6,0,2,4,1,19,0,1,39,2,.273,.331
オ,4,ロッティーノ,.206,37,111,97,7,20,5,0,4,37,8,1,2,0,1,11,0,2,18,2,.381,.297
オ,6,高橋　信二,.219,51,99,96,4,21,6,0,1,30,9,1,0,0,0,2,0,1,18,2,.313,.242
オ,44,フェルナンデス,.188,25,85,80,4,15,2,0,1,20,4,0,0,0,0,4,0,1,13,4,.250,.235
オ,68,深江　真登,.200,44,55,45,9,9,0,1,0,11,1,4,3,6,0,3,0,1,17,2,.244,.265
オ,26,竹原　直隆,.238,20,49,42,2,10,4,0,1,17,8,0,0,0,0,7,0,0,13,0,.405,.347
オ,33,縞田　拓弥,.143,51,40,35,6,5,1,1,0,8,3,0,0,2,0,3,0,0,14,0,.229,.211
オ,63,中村　一生,.265,34,37,34,3,9,3,0,0,12,1,2,1,0,0,3,0,0,14,1,.353,.324
オ,23,伏見　寅威,.250,17,30,28,1,7,1,0,1,11,2,0,0,1,0,1,0,0,5,0,.393,.276
オ,45,齋藤　俊雄,.095,22,23,21,1,2,0,0,0,2,0,0,0,2,0,0,0,0,10,0,.095,.095
オ,38,小島　脩平,.045,17,22,22,1,1,1,0,0,2,0,1,0,0,0,0,0,0,8,0,.091,.045
オ,37,辻　俊哉,.200,5,16,15,1,3,1,0,0,4,4,0,0,0,0,1,0,0,3,1,.267,.250
オ,30,三ツ俣　大樹,.100,21,14,10,2,1,1,0,0,2,2,0,0,1,0,3,0,0,4,0,.200,.308
オ,62,堤　裕貴,.143,2,8,7,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,.143,.250
オ,56,武田　健吾,.250,2,8,8,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,.375,.250
オ,53,野中　信吾,.000,6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,.000
オ,0,梶本　勇介,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,49,庄司　龍二,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
オ,67,横山　徹也,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
